[0.7292475441098485, 0.36662527886925267, 0.9564368470488762, 0.019119504307370416, 0.5649856813877172, 0.46258566355867436, 0.3035388731978721, 0.165458259909942, 0.9835887365541609, 0.6194514534992791, 0.7292475441098485, 0.36662527886925267, 0.9564368470488762, 0.019119504307370416, 0.5649856813877172, 0.46258566355867436, 0.3035388731978721, 0.165458259909942, 0.9835887365541609, 0.6194514534992791]	[0.7154644729689538]
[0.11129423258686633, 0.007129432637038802, 0.37016843613667183, 0.7763070900396465, 0.10742102214974625, 0.24152696328002032, 0.10241352977533269, 0.44632288574419565, 0.45460451583130346, 0.8346464363467907]	[1.1212769597124146]
[0.99850580929871, 0.09049991092488685, 0.06641897749130787, 0.3919762259140097, 0.6888941386995941, 0.19913703816058803, 0.7135803025232895, 0.09329602577634988, 0.8903747583009733, 0.5930248344887304]	[1.5471081282003687]
[0.01043010738583472, 0.6160748384802749, 0.7537654809152379, 0.5448249958909349, 0.9778887488200445, 0.6587544414705455, 0.01892200787012044, 0.16037139880237006, 0.29723793803749354, 0.1880370893310701]	[1.2887395849390064]
[0.2263645180121442, 0.46783424986334743, 0.793642609945644, 0.9637668043082936, 0.24716413888281996, 0.3771907865172138, 0.43931502606908834, 0.4241909958414639, 0.16286240525334428, 0.5140102514571074]	[1.0456619445680617]
[0.6641404910439987, 0.38023446632299296, 0.4258928029111314, 0.6097324053690788, 0.8329267096700991, 0.2135432657773244, 0.32419478640990484, 0.9947714481194565, 0.23953148648134592, 0.10014834951054818]	[0.8504459750665345]
[0.735350185988221, 0.257343460239265, 0.681571897744473, 0.6361003289090686, 0.06506452019572428, 0.44468907137190594, 0.461015786196989, 0.8987155906305564, 0.17387002715566746, 0.1411405199395508]	[1.046905488111032]
[0.7092511197922912, 0.8675950457464096, 0.28015653539402363, 0.6052477044764306, 0.11915368323081699, 0.4203631026964496, 0.4510404557829294, 0.5158267277268207, 0.6519197863446587, 0.08067955807558247]	[0.3073358393196281]
[0.345035585939668, 0.8874233830357419, 0.9916405228713092, 0.45011486463732786, 0.5850800453412789, 0.5697516327963107, 0.436872347421733, 0.6512346610397789, 0.6154059069406688, 0.29626667204906243]	[0.9756322534666824]
[0.5582740583299319, 0.4014145659462005, 0.4837396925719002, 0.63641912774927, 0.3409575065499275, 0.5287052247414105, 0.012570186794337967, 0.3791045937220908, 0.5983968676170921, 0.19794040422583692]	[0.8454586330701406]
[0.04000095206866339, 0.8796376686872355, 0.40927218296100687, 0.614174712269336, 0.8215077428679579, 0.15438671547745497, 0.7626003858727841, 0.6774060843275271, 0.24315700001107898, 0.5221225022882622]	[1.1780224295129993]
[0.769224541787502, 0.8063480239642496, 0.26130025679599334, 0.2883238258368288, 0.37320559816634813, 0.8282933511316832, 0.052205360691557234, 0.7872232681442346, 0.2691089885001575, 0.8634850958465339]	[0.7709383682830646]
[0.6938278081907697, 0.9962300785662206, 0.1792961951063311, 0.5370125396665931, 0.32756451100855666, 0.38401477417782004, 0.7061753624907285, 0.861654758018123, 0.11625610904902517, 0.05398007512374081]	[1.4638467992321225]
[0.20726325111490151, 0.12449002519949692, 0.6737439474700648, 0.7362658695098304, 0.08293825686796041, 0.09403135853793065, 0.5831763281383536, 0.751112793170463, 0.8243125417662197, 0.3272497995035082]	[1.115678311404388]
[0.8422469351514423, 0.621377193204208, 0.9703256301722858, 0.9485019301687367, 0.21195884678932453, 0.8202425174287654, 0.3997357807300571, 0.22361359504472078, 0.9981771262907403, 0.8899114320036371]	[0.9052275436286588]
[0.7814964811751512, 0.4317975456088775, 0.7172389856667047, 0.7107567319775521, 0.6892300068836691, 0.08271210797978523, 0.877685464147521, 0.6126764346405745, 0.4911045224104209, 0.9993703102081767]	[1.0908936452839393]
[0.3043025897589339, 0.8740590396181291, 0.7574379843730022, 0.6110383874132713, 0.4107689625009421, 0.48578080863140105, 0.6642974821417834, 0.7334658850771547, 0.43344024055101205, 0.26829749909916645]	[1.0743823739318692]
[0.36947915111249263, 0.7925073765255722, 0.5541148327616721, 0.4129191264605705, 0.9905748867131403, 0.8093803650611926, 0.6720308450422253, 0.9521983797854942, 0.8171897486314147, 0.5194189931964298]	[1.060002744779243]
[0.9355025029122186, 0.6129176262522307, 0.7705957397890416, 0.12719924827580675, 0.7068769011877767, 0.8872185281804009, 0.36615823546650716, 0.1978464564453244, 0.2453581788467114, 0.3567146746955081]	[0.8317548614522984]
[0.832951034809422, 0.6663648228046202, 0.15281080747147047, 0.0072209535600408215, 0.7869675139256174, 0.14602840369249137, 0.6720873223827338, 0.824660088341198, 0.7247942754959044, 0.25078027167478334]	[1.5759898726409198]
[0.5905393090309914, 0.5825939822055568, 0.20686499210991338, 0.7034722234746331, 0.9427737013465862, 0.7409893853462162, 0.11169793648458937, 0.39515266593706866, 0.38968566352671397, 0.3639705284077589]	[0.5243151164838119]
[0.7847273772747043, 0.08010089404703036, 0.7327911621796012, 0.6822004510271938, 0.6910312103336611, 0.6814278602118898, 0.8693165851451397, 0.3375524629291339, 0.003385971200224991, 0.332901276052191]	[0.9232550571679277]
[0.3460680306345527, 0.9737692770353157, 0.046399792486256475, 0.1928704783784536, 0.8344677823006453, 0.7248928110567286, 0.23092929246445548, 0.687539388779524, 0.6351816252378132, 0.8766799067342608]	[1.251660868657943]
[0.9977608232555283, 0.361276407376248, 0.7028425994467745, 0.15032749492473785, 0.8596007485894614, 0.6189599266525597, 0.5835156433904037, 0.16343984568012404, 0.4078581940922321, 0.13557344652703018]	[1.2400935433441742]
