0, 0, [15.02872297441092], [0.22968944 0.27574435 0.50468698 4.94855002], [0.22891835 0.05514887 0.50419117 0.9895    ]
0, 1, [69.95787939439451], [0.64563033 2.56648204 0.34120012 2.69975319], [0.6452756  0.51329641 0.34054066 0.53056188]
0, 2, [41.65817753677798], [0.86658595 2.16735394 0.37345193 0.4127884 ], [0.86645241 0.43347079 0.37282476 0.06383437]
0, 3, [146.7614299101378], [0.85779702 0.25558151 0.46818847 2.97581899], [0.85765468 0.0511163  0.46765612 0.58690184]
0, 4, [10.39522613866441], [0.37629311 0.66144079 0.37959005 0.66041101], [0.37566878 0.13228816 0.37896902 0.11436959]
0, 5, [160.23290253561404], [0.70875733 2.20235734 0.83481207 4.53129505], [0.70846579 0.44047147 0.83464672 0.90434593]
0, 6, [4.222636613918745], [0.17549931 3.04067339 0.56544874 1.67010884], [0.17467398 0.60813468 0.56501375 0.32043038]
0, 7, [3.11578314319362], [0.10645649 0.19572459 0.87527399 4.05959001], [0.10556205 0.03914492 0.87514914 0.80807959]
0, 8, [65.76500089353867], [0.84366708 0.34229756 0.5352641  0.75414894], [0.84351059 0.06845951 0.5347989  0.13349978]
0, 9, [0.11071757939673811], [0.0290155  1.57236572 0.26554756 4.6505189 ], [0.02804354 0.31447314 0.26481238 0.92867733]
0, 10, [8.389139188388462], [0.19050553 4.57340705 0.80175997 2.86689748], [0.18969523 0.91468141 0.80156153 0.56467296]
0, 11, [24.512769847888517], [0.87143709 0.71894033 0.00403486 0.79611859], [0.8713084  0.14378807 0.0030379  0.14206502]
0, 12, [70.84096963292751], [0.6124476  4.33375975 0.01651724 4.66758972], [0.61205966 0.86675195 0.01553277 0.93216117]
0, 13, [0.9775266339120913], [0.06946719 0.90504935 0.8605783  3.00697076], [0.06853573 0.18100987 0.86043874 0.59325934]
0, 14, [117.20119732158204], [0.62090963 1.29506847 0.9950876  3.85194621], [0.62053016 0.25901369 0.99508269 0.76570331]
0, 15, [41.06092503415017], [0.40450252 0.34310037 0.25561636 4.96033485], [0.40390642 0.06862007 0.25487123 0.99190507]
0, 16, [3.9658462150062617], [0.15395245 1.90493316 0.27390582 3.29738627], [0.15310556 0.38098663 0.27317899 0.65252781]
0, 17, [3.609217416857341], [0.12039841 0.06356496 0.61768282 4.04427433], [0.11951793 0.01271299 0.61730012 0.80495394]
0, 18, [206.07506454666574], [0.96581197 0.62702552 0.84914022 2.52085922], [0.96577775 0.1254051  0.84898921 0.4940529 ]
0, 19, [4.3843205138884], [0.31993369 1.10112507 0.09540554 0.65016525], [0.31925294 0.22022501 0.09450004 0.11227862]
0, 20, [46.53312662024946], [0.67558615 4.30336965 0.51189745 0.9548512 ], [0.67526141 0.86067393 0.51140886 0.17445943]
0, 21, [76.76050995587032], [0.77553166 0.91871641 0.33617879 1.81296467], [0.77530697 0.18374328 0.3355143  0.34958463]
0, 22, [74.08915186084684], [0.88972692 4.96472387 0.5585901  0.75112146], [0.88961654 0.99294477 0.55814825 0.13288193]
0, 23, [2.722108181233574], [0.12561689 0.42410792 0.7801013  2.01117145], [0.12474163 0.08482158 0.77988118 0.39003499]
0, 24, [47.6041306746622], [0.73721951 3.97984678 0.08670615 1.73346445], [0.73695647 0.79596936 0.08579194 0.33336009]
0, 25, [0.16645100294284737], [0.0405816  2.95651123 0.14200843 3.07677133], [0.03962122 0.59130225 0.14114958 0.60750435]
0, 26, [17.010580002716566], [0.37797672 2.12550349 0.26414224 1.92858316], [0.37735407 0.4251007  0.26340565 0.37318024]
0, 27, [35.46503372912721], [0.68945269 0.69296812 0.11410981 1.30380428], [0.68914184 0.13859362 0.11322303 0.24567434]
0, 28, [9.401240392545425], [0.17684195 1.0827835  0.83781607 4.48211596], [0.17601797 0.2165567  0.83765372 0.89430938]
0, 29, [8.905987644850269], [0.18609741 2.74947602 0.57826777 4.16427891], [0.18528269 0.5498952  0.57784562 0.82944468]
0, 30, [27.131672124574457], [0.3203702  1.02143431 0.73251833 3.77492139], [0.31968989 0.20428686 0.73225058 0.74998396]
0, 31, [35.635895335016826], [0.40767142 0.58310052 0.60879508 2.9762789 ], [0.4070785  0.1166201  0.60840348 0.58699569]
0, 32, [25.499780947426487], [0.30775908 4.24620669 0.55471841 4.25625253], [0.30706614 0.84924134 0.55427269 0.8482148 ]
0, 33, [71.8850786215823], [0.72640604 1.84401063 0.71856963 1.25326657], [0.72613217 0.36880213 0.71828792 0.23536052]
0, 34, [0.41569074533246997], [0.03994877 4.91787679 0.64186186 4.32775446], [0.03898776 0.98357536 0.64150336 0.86280703]
0, 35, [72.98990884379575], [0.71525741 0.96568829 0.65364539 1.44582187], [0.71497238 0.19313766 0.65329869 0.27465752]
0, 36, [6.034749911922513], [0.36143128 1.00546991 0.56029673 0.31675911], [0.36079207 0.20109398 0.55985659 0.04423655]
0, 37, [0.3908908064411475], [0.06466841 1.63282233 0.40255202 1.6566082 ], [0.06373214 0.32656447 0.40195397 0.31767514]
0, 38, [6.344269800615369], [0.55435758 4.71392417 0.05304188 0.29901105], [0.55391149 0.94278483 0.05209397 0.0406145 ]
0, 39, [21.436631572554035], [0.49657724 1.814642   0.45480936 0.82530006], [0.49607331 0.3629284  0.45426362 0.14802042]
0, 40, [202.3146695608022], [0.9824266  1.5997089  0.42957552 3.33738634], [0.98240901 0.31994178 0.42900453 0.66069109]
