[0.04894810915740634, 26.354629538282637, 299.1730706110517]
[0.01255276179303685, nan, 367.6008992868508]
[0.022181462651906868, nan, 79070337.45081608]
[0.015149722334682496, nan, 78859470.36050893]
[nan, nan, nan]
[0.012859196238419444, nan, 287374938.8927125]
[0.016571962521758174, nan, 586221101.5052059]
[0.011948989330298521, nan, 569162787.7671621]
[0.009043337755511121, nan, 309090807507896.06]
[0.01805505525895824, nan, 518911460.7147766]
[0.015317946531259894, nan, 3995155846.925275]
[0.009771601117300672, nan, 290706612.4168116]
[0.04162667632338652, nan, 828459095.9737315]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[0.014994295738196831, nan, 2810342169.5675735]
[0.018191255667824157, nan, 252316135.34584972]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
