0, 0, 0.004474599363515999, [0.006161461343520025, 0.5197225730999445, 0.32923644288260734, 0.7297555198524227]
0, 1, 0.010418484786794323, [0.002670240124631129, 0.5910328620362405, 0.19304472929613792, 0.5121461988558266]
0, 2, 0.032688540425969366, [0.013429571614089753, 0.5965907632424011, 0.9909151262339541, 0.7020572551266602]
0, 3, 0.04839953468026627, [0.02080393305389039, 0.10705800306515534, 0.5809827052767368, 0.37146704349027004]
0, 4, 0.11628176495133818, [0.07468760220974835, 0.45595097462500256, 0.024537042141648202, 0.10206226614956748]
0, 5, 0.4505395948078723, [0.04778041190443982, 0.8544617518437025, 0.2789250530964925, 0.8012195972861097]
0, 6, 0.5710746696492416, [0.05095578240140419, 0.09882574932213017, 0.36120968693481215, 0.965090354091586]
0, 7, 0.6797730087787234, [0.06432682143833135, 0.2739298292565908, 0.014942601661947386, 0.9970984936840493]
0, 8, 0.8928709294956031, [0.06514569149427207, 0.34948291474138293, 0.7159371464266588, 0.7056321501582258]
0, 9, 1.0893984841795956, [0.07791620177318126, 0.5926545626500699, 0.07028355461146263, 0.946588445108752]
0, 10, 1.2259180928574391, [0.2125519461284915, 0.24437281805086453, 0.7090921626677108, 0.01658895048829756]
0, 11, 1.3181775912574312, [0.07547983447955664, 0.8955539302171505, 0.33195510894044955, 0.8740784130767277]
0, 12, 1.4543587901177915, [0.12826047901151527, 0.5761249221389508, 0.9361168283033057, 0.12125511436876402]
0, 13, 1.6985134522045617, [0.10679837187016827, 0.22235922566263533, 0.6426152637663697, 0.3694673444826212]
0, 14, 4.112932011920697, [0.1982022799516706, 0.357349605337529, 0.6625298811337552, 0.17036545411385484]
0, 15, 4.38443635858794, [0.19574194790206867, 0.2750079025665778, 0.5421131601191602, 0.2349472896942737]
0, 16, 4.927092796161908, [0.1742240171516517, 0.42327344169975967, 0.8128565454591914, 0.33656452190784625]
0, 17, 5.184038140759267, [0.16875616351502865, 0.4723582033074214, 0.4771428394788517, 0.5643977735827477]
0, 18, 5.2289801168685885, [0.40948448041968477, 0.1759483882015287, 0.1876661849804211, 0.027784913334088945]
0, 19, 5.398779025970368, [0.31874282420851796, 0.7814222700974282, 0.09400863866005238, 0.16783499460569573]
0, 20, 6.869893474186122, [0.25257088534382954, 0.7005511671479203, 0.13531380727059406, 0.4067012343035983]
0, 21, 7.181823319277702, [0.2188177478844603, 0.38915994867193493, 0.22440745794269235, 0.5680951622075971]
0, 22, 7.98529638051585, [0.19696522990356757, 0.18878814723922954, 0.6846443971055969, 0.5437937412223446]
0, 23, 8.056634192617244, [0.22742014588395953, 0.5805550944040596, 0.5335273945434577, 0.39534876615248027]
0, 24, 8.143091137553641, [0.15807803117838448, 0.9792821921624307, 0.9366775047641742, 0.8725210855632931]
