0, 0, [4.027410019916335], [0.18218598 0.32741966 0.267135   4.64727705], [0.18136735 0.06548393 0.2664014  0.92801573]
0, 0, [12.83276032643412], [0.31909512 2.51628792 0.76071505 3.3113332 ], [0.31841353 0.50325758 0.76047553 0.65537412]
0, 0, [9.868667578030763], [0.43707279 3.83173497 0.06466826 1.33449292], [0.4365093  0.76634699 0.063732   0.25193733]
0, 0, [5.694834765023028], [0.21681305 3.52316408 0.99545251 2.63332056], [0.21602908 0.70463282 0.99544796 0.5170042 ]
0, 0, [33.20284339958545], [0.82861078 1.71971806 0.67257718 0.58610818], [0.82843922 0.34394361 0.67224943 0.09920575]
0, 0, [0.4042976117794292], [0.07734175 4.71426544 0.21600161 2.25720053], [0.07641817 0.94285309 0.21521682 0.44024501]
0, 0, [45.08274344761882], [0.52956635 4.41878152 0.87187582 4.32586932], [0.52909544 0.8837563  0.87174757 0.86242231]
0, 0, [82.53062958985846], [0.80025459 3.26063526 0.49068252 4.02392185], [0.80005465 0.65212705 0.49017269 0.80080038]
0, 0, [15.517019319277697], [0.41912557 1.78078722 0.09538059 3.34455242], [0.41854412 0.35615744 0.09447507 0.66215356]
0, 0, [0.7451853620719484], [0.15470915 2.81013035 0.99867744 0.19495299], [0.15386301 0.56202607 0.99867612 0.01937816]
0, 0, [2.0136116387758944], [0.11948817 4.61586906 0.56438577 4.52060163], [0.11860678 0.92317381 0.56394972 0.9021636 ]
0, 0, [26.458695493217643], [0.45131788 3.70634668 0.57272074 3.8428612 ], [0.45076865 0.74126934 0.57229304 0.76384922]
0, 0, [4.44950233136657], [0.25989871 3.68161039 0.61739438 1.19792118], [0.25915787 0.73632208 0.61701139 0.22406555]
0, 0, [0.021802949050887428], [0.01830998 1.1177169  0.78387544 0.13069371], [0.01732731 0.22354338 0.7836591  0.00626402]
0, 0, [30.855519045311155], [0.56501119 1.75083368 0.20747845 3.4707071 ], [0.56457576 0.35016674 0.20668514 0.68789941]
0, 0, [96.83807377787218], [0.80862326 0.88112473 0.61630718 4.53341964], [0.8084317  0.17622495 0.6159231  0.90477952]
0, 0, [36.06178501668454], [0.96543772 2.29884073 0.14133915 0.72034141], [0.96540313 0.45976815 0.14047963 0.12660029]
0, 0, [0.2771351873746879], [0.06244519 4.28016582 0.16037522 2.73635373], [0.0615067  0.85603316 0.15953476 0.53803137]
