[0.02613517263734344, 0.21212616826017539, 0.9990652186442248, 0.710594522636671, 0.09952989755625397, 0.9167750076669715, 0.3474976219412532, 0.6210012008499253, 0.744246179063315, 0.45317884702744526, 0.02613517263734344, 0.21212616826017539, 0.9990652186442248, 0.710594522636671, 0.09952989755625397, 0.9167750076669715, 0.3474976219412532, 0.6210012008499253, 0.744246179063315, 0.45317884702744526]	[1.2199833154402127]
[0.2330082859240873, 0.6481296553612632, 0.834910014597306, 0.7690672952974412, 0.8878139404544028, 0.32458675505470447, 0.44996168355519417, 0.39523063472597864, 0.8201338485092065, 0.7811222792035855]	[0.9467799521640752]
[0.6850053996388976, 0.9372386850169654, 0.8694551135857859, 0.6725149135219163, 0.3021229690095535, 0.19508441997526849, 0.264039436501484, 0.9456361300049284, 0.3385370146724419, 0.992379205287183]	[1.3140236575326183]
[0.38018782048529065, 0.21934168786707686, 0.9068915340884808, 0.5957343036589032, 0.06113536731371794, 0.5490150196139332, 0.3746665714931495, 0.5091407097882821, 0.6129766976373172, 0.07014148364643502]	[1.1210947849892408]
[0.25212190201202833, 0.3168605223414038, 0.9742484967882684, 0.5516842376400265, 0.2502520377624823, 0.20274842420755623, 0.6105878084719666, 0.7518457109094864, 0.30229874645727617, 0.33117682375470303]	[1.0954079060232274]
[0.8055881168869213, 0.6361354830958945, 0.2142385435620484, 0.6373403092382147, 0.35954226850502247, 0.05383618539149826, 0.07542014757956161, 0.8910518494966645, 0.5535372232334205, 0.8769270391846196]	[0.8008761933390176]
[0.9176253490968653, 0.9001824450089693, 0.6420048997486881, 0.9380862945785862, 0.15316232348956016, 0.8451547314946138, 0.6845164328785653, 0.7822920130945346, 0.29899985323264955, 0.7985993104562885]	[1.256098130238663]
[0.21632189508252586, 0.6177887591047282, 0.835221100932838, 0.9414267722243859, 0.21064691062003715, 0.9465827887080934, 0.11776489319179406, 0.3191491946677274, 0.2020565152617717, 0.8568544532938571]	[0.9070996896341735]
[0.9628505022882582, 0.15427944217248613, 0.9638900809979793, 0.7266614999150294, 0.01619544719131394, 0.9375054555483219, 0.42423030380969673, 0.41948218987245556, 0.06951723511952923, 0.26871174643021767]	[1.0395677127013665]
[0.477487923963419, 0.1360553298984567, 0.34080902468913987, 0.9244922005681347, 0.6094512791482378, 0.6946640006519101, 0.9311632239352176, 0.07668405563884695, 0.5145025344345867, 0.2103065597770547]	[0.8564860126798596]
[0.019137110839928195, 0.2534508072245618, 0.171757453259462, 0.1664549301746856, 0.39517290147743245, 0.7961630849983576, 0.4142658910259772, 0.3855340180440161, 0.2379853555388498, 0.5972648069713579]	[1.087060922102698]
[0.7832739178012857, 0.006866084890592705, 0.4912086729074754, 0.40614192997375875, 0.16451465083718186, 0.8205670588319145, 0.6239553975826962, 0.23067869681793307, 0.32399917369449394, 0.3739307111346981]	[0.16061439481179166]
[0.756054202573199, 0.17930688400111716, 0.7311825469353304, 0.7141558488204371, 0.5644561934772231, 0.39071021413439144, 0.8811125174826501, 0.8454989660844737, 0.560729774600358, 0.6670163901019626]	[0.6116235953967861]
[0.15864097264729116, 0.08695167933217884, 0.18178191803503618, 0.10008081624046916, 0.8346250959955668, 0.8904825761682921, 0.3243840966035464, 0.35078299390544654, 0.30389789133715295, 0.11566072878535005]	[1.0548711460147746]
[0.3070595595651613, 0.6868838299375524, 0.3543719807185749, 0.037692843762257455, 0.5602885744596348, 0.5237100516322457, 0.45639047471725747, 0.5868371652354031, 0.5329174459351415, 0.754672574891764]	[1.1243162353711131]
[0.4563721668938481, 0.014394867640520004, 0.11565890976628845, 0.502047888581249, 0.864913408336581, 0.16752921608830673, 0.0956106511669188, 0.6526500870956916, 0.4301941897780823, 0.7825590152550027]	[1.2307163590529633]
[0.7908925214190121, 0.8926706284238415, 0.9480195657925042, 0.28482823211277974, 0.4273554329631347, 0.1603473646476694, 0.4210841745361966, 0.7090849817268841, 0.9376948744748171, 0.9348570230675766]	[1.2227757270835586]
[0.09821360699680282, 0.24069954171447971, 0.23864440612590287, 0.04031234041910203, 0.8549693733828697, 0.20350545906373219, 0.9568644206512613, 0.12339045200006493, 0.6283176296711792, 0.6120157332851038]	[0.8090202868987719]
[0.4300613915119663, 0.40337541430870316, 0.9576780104432917, 0.022406753512877797, 0.044481048326599715, 0.61311636938671, 0.7605884240331083, 0.9686538881248086, 0.12469590506254169, 0.6758586391829923]	[1.1874019738081263]
[0.1272147230184033, 0.7925760345610079, 0.4736709778999675, 0.008635711192582662, 0.4259578673409802, 0.13048800905345448, 0.10529449423700932, 0.6605592757709666, 0.01586911666660351, 0.14304341089141182]	[0.7981656819235469]
[0.11492834376653649, 0.3853264807504402, 0.39806582166309135, 0.7998895998442902, 0.19689972507620435, 0.34802839141826514, 0.3973991535886182, 0.3466824306996249, 0.6085005564087728, 0.18923983358984842]	[1.013264668200046]
[0.3616226164540851, 0.6796086135592456, 0.7028480290719414, 0.14775022183744624, 0.9509132988041052, 0.8587058868734467, 0.8277983144898196, 0.2400406721452938, 0.1334927364696108, 0.31333426052727464]	[0.7529871872713807]
[0.24157966869012415, 0.07686265390863678, 0.8201355038008669, 0.23532792702934302, 0.18500024278933513, 0.8135558112170573, 0.6077012858505951, 0.5024180488739478, 0.8902772782315341, 0.5693139804717999]	[0.9820294818773737]
[0.12773681525660885, 0.7312883195980998, 0.7808503977857669, 0.025506848067371912, 0.546400990875692, 0.08700427804484046, 0.43295092204192265, 0.3012337511024662, 0.006413511824099216, 0.6199599249715833]	[0.9115721127769956]
[0.8063773981230556, 0.5378874087365905, 0.5270935807976561, 0.6233343081336808, 0.3031028668861563, 0.889284501787081, 0.05971823575489954, 0.7684317163669393, 0.28072866991300216, 0.7024921045731787]	[1.200295820791039]
[0.7094141827137236, 0.024364655994337348, 0.7271563501986028, 0.37802213148915276, 0.2611821936176759, 0.2934122976634863, 0.8131095755574932, 0.25316483293759917, 0.114743192823753, 0.20227538872275386]	[0.7680807514461111]
[0.8302699024323392, 0.9905427354086438, 0.0730319633928842, 0.25142599177714675, 0.5303906335657396, 0.14680878667072939, 0.23738451826498574, 0.452794855201488, 0.8313312088514976, 0.02765293323081297]	[0.8763052337052587]
[0.6704498990246054, 0.6908791527024135, 0.5227991690103927, 0.6822158161963079, 0.6801707078327465, 0.05953926714447977, 0.7902213449026989, 0.7310613443527801, 0.006046222334757045, 0.7184848727104453]	[1.1192317935665053]
[0.4334053857261505, 0.1055080358041317, 0.35872615606349745, 0.42943874916338964, 0.5953603033407722, 0.9169561504184848, 0.6888585945120793, 0.9773806382829282, 0.15798044930578825, 0.9139640703665772]	[0.6903432429950851]
[0.70587369298544, 0.6152271855198177, 0.6429120859755213, 0.7081057953775923, 0.2189042293905602, 0.41510262307328827, 0.7532313723402484, 0.3331270813888215, 0.6585121798028454, 0.9381136596053367]	[1.0391032335272377]
