Gen 	 Parameters 	 	 Fitnesses 
1:[0.006416108797712532, 54.63452874727895, -63.65356841342, 7.592569052827493, -34.14502969857918, 2.7087801656499275, 2.368237019460942, 0.5265099161050933, 1.7759132658677261, 35.768545596092196]:(0.16952495276510232, 0.0, 0.0)
1:[0.0052939610166603205, 27.561070111282596, -43.0268434817848, 11.557212481824997, -31.964881614641996, 4.793564856602286, 1.7833067818408566, 0.042453331155520746, 1.167452123936426, 46.7478128358176]:(0.029718244427316225, 0.9523809523809523, 1.0)
1:[0.0054385622254610215, 56.02049712370531, -62.20891288059812, 22.160692446641743, -30.482117411778738, 0.5197141044677474, 0.7683428982301717, 0.6756516136769001, 4.1042965975734855, 214.27878715727218]:(0.03876871846385876, 0.0, 0.0)
1:[0.0025368763205417593, 41.89852121412286, -56.796213790150084, 13.71027346467047, -25.05456193249004, 3.6909901482524363, -4.3476800360182155, 0.5398165278227156, 1.039250764472975, 243.16908135328038]:(0.1841226826237427, 0.5, 1.0)
1:[0.005260295282082992, 87.96128514356596, -57.54216653648115, 9.26243043534656, -39.1229048365782, 2.934575696229635, -4.189680985944082, 0.40390919493582944, 4.440144233629927, 110.91003059729606]:(0.059999387174019723, 0.75, 1.0)
1:[0.00758985939683412, 77.13212866571403, -60.8785704327452, 19.98823208396085, -10.715857531558449, 0.6288086607526331, 2.8749958919507677, 0.442737911581357, 3.0379476792666575, 485.5628462225859]:(0.13717827664193177, 0.0, 0.0)
1:[0.0013086668588881442, 95.24568616281817, -49.51271900017365, 13.071036308512472, -37.136739854315444, 1.1705567759756934, 4.487868308715035, 0.6109080940185978, 3.25014894289326, 181.99945307624495]:(0.24115932643044, 0.8, 1.0)
1:[0.0012123615019880214, 24.777212302671618, -68.53605459974322, 21.266442667983533, -11.567283297291453, 0.6489343308053658, -1.562000391145264, 0.7141434941556668, 1.51005433967758, 355.2375494767836]:(0.44092772004706643, 0.5, 1.0)
1:[0.00957291641612067, 63.236248059630306, -68.03099061826076, 11.71951205121548, -19.06183986305102, 2.1770954442280104, -3.566113509713611, 0.6912663102493346, 0.8760437980498681, 302.0418652381119]:(0.22667239140090184, 0.0, 0.0)
1:[0.008963593018478048, 95.67420101859067, -49.87008056886052, 22.931783710579207, -37.42186762836066, 2.4166993434524384, -3.391445239259372, 0.7607412153154777, 3.2648302461521617, 136.46135139417186]:(0.10466392598730716, 0.5, 1.0)
1:[0.006545280128734391, 88.38897383300828, -49.15311343906844, 3.231715487877839, -12.02796658194925, 0.740195598724871, 3.810113343496914, 0.898517827473454, 0.8650329238099539, 245.1924828243591]:(0.03132034834781952, 0.0, 0.0)
1:[0.0018919926362368402, 70.61053477759337, -48.44776273861832, 4.143133074629776, -19.226328206972937, 0.7170445165139874, -3.7155487300042047, 0.7213722453727375, 3.718148491530711, 321.92627354102194]:(0.12951378426829155, 0.5, 1.0)
1:[0.004991003928709747, 29.79063412128803, -48.374793886222506, 13.812306690124254, -34.249428289611274, 3.742314844858402, 4.358183472151197, 0.8330705269446211, 2.9588213588146886, 104.67844747826197]:(0.13612471696987644, 0.8, 1.0)
1:[0.006913458458844823, 97.72233440718611, -60.14671076065358, 12.941571514325805, -32.693205655598895, 4.99926264798281, -4.777484554386034, 0.221048313834163, 4.012456582716598, 82.33987306076986]:(0.027054676333771115, 0.75, 1.0)
1:[0.00933440589157812, 54.50185673638147, -47.2685406701131, 24.26743656889532, -30.3309166721994, 0.746193082632991, -2.5417400304918125, 0.04575493579054413, 1.5214046754484727, 79.3991391628188]:(0.03503834008053044, 0.75, 1.0)
1:[0.005244545019356904, 11.27875352480803, -68.31709057880659, 8.352823105014133, -29.446121933968456, 4.7964445750363796, 3.695018320050213, 0.593263996442166, 3.1615073523406263, 191.44744556207704]:(0.27760118717451776, 0.0, 0.0)
1:[0.0029312036697286678, 32.73221159347829, -54.719587643391264, 29.835821420251882, -34.515102058702645, 4.528569411097834, -0.46526890873469373, 0.8069554020711533, 3.1740243706486946, 164.68863050148173]:(0.17901913684058235, 0.6666666666666666, 1.0)
