Gen 	 Parameters 	 	 Fitnesses 
1:[0.006057719677483785, 0.04964432690947964, 0.021233617183311404, 0.0025316032653074035, 0.019597051103731337, 0.0491349196774284, 0.7370868782441481, 0.5269834061889882, 0.2842527450226352]:(0.005207497033052027, 0.875, 1.0, 1.0, 1.0, 1.0)
1:[0.0006206297987781894, 0.047762967284929556, 0.019592787823523684, 0.008991153067521126, 0.03858551756447725, 0.026856944223242155, 0.9541713981657075, 0.6786523475059015, 0.04341087782436523]:(0.006681339348763481, 0.875, 1.0, 1.0, 1.0, 1.0)
1:[0.001568394672660137, 0.007592054086322813, 0.049368040702617334, 0.00511387723044366, 0.026044320107608262, 0.07389510584731701, 0.317945490187768, 0.0053765311918399245, 0.5772574555331942]:(0.03509658267635369, 0.6666666666666666, 0.0002706025, 0.6587141550913941, 0.018103101454919914, 0.47406611126041387)
1:[0.006788950975401311, 0.0801153844661314, 0.04174785885104386, 0.0017084695921218947, 0.03550735854767638, 0.04406860807880023, 0.45755210637352667, 0.49868308764808167, 0.7093998129120409]:(0.006802355499620669, 0.6666666666666666, 0.0292581025, 0.6102297968289149, 0.038439595658178276, 0.6191883902176833)
1:[0.0007457967643419667, 0.054027671129489294, 0.012071366971300044, 0.004759076825411124, 0.04738927763112121, 0.08663702650935823, 0.41584585433517784, 0.3094389334970405, 0.03020726894194592]:(0.0029592594928056467, 0.875, 1.0, 1.0, 1.0, 1.0)
1:[0.005456066531705198, 0.00819508695041862, 0.040450528574089366, 0.008756000487125697, 0.020673289911571174, 0.07324743930485873, 0.7461666281894258, 0.30474360458958477, 0.6666081283958963]:(0.005114601422384726, 0.875, 1.0, 1.0, 1.0, 1.0)
1:[0.009763767014585712, 0.0029595522687084533, 0.07877120896058817, 0.00442793637790199, 0.056442438479719796, 0.09705658844415578, 0.035262021336584, 0.9472271164072816, 0.6832264572942176]:(0.021240060787359943, 0.6666666666666666, 0.0013213225, 0.6808504126857935, 0.04832236181722468, 0.568664337543671)
1:[0.004413441981809116, 0.00963465628512958, 0.014986360426660395, 0.009487919521884162, 0.06112971859245792, 0.061153306532230375, 0.3516682727003443, 0.024572126720670363, 0.16502705655965497]:(0.0025285294932547637, 0.875, 1.0, 1.0, 1.0, 1.0)
1:[0.000583101982084737, 0.07091725408438516, 0.09478094662001947, 0.00033193208304952283, 0.03444561609245882, 0.07144293506615111, 0.22523206340842278, 0.7048618610761365, 0.9525937221893942]:(0.017044652097167053, 0.36363636363636365, 0.0007980625, 0.9516336978286714, 0.18374331226136406, 0.5757682886795787)
1:[0.005955987286559335, 0.006656801241191687, 0.03912597513054755, 0.006979688773645095, 0.037331518861861826, 0.014424526037961027, 0.6915750439390853, 0.08448172316707071, 0.5964078028017832]:(0.004653758505144889, 0.875, 1.0, 1.0, 1.0, 1.0)
1:[0.008859952320325853, 0.09519836313063565, 0.06713263170569447, 0.007644163510736051, 0.008685180797559009, 0.04265072542464414, 0.16169462059798875, 0.7609804741001622, 0.6147923146457799]:(0.036308095523309325, 0.6666666666666666, 0.0009211225, 0.6611590940605455, 0.04445263806023439, 0.568664337543671)
1:[0.002655035466943472, 0.06165260942895174, 0.0871117609546392, 0.00694926729075849, 0.010861612574633202, 0.093246871282109, 0.05432342291692136, 0.8811303230153417, 0.8986193096459806]:(0.048796680647701936, 0.6666666666666666, 0.0012567025, 0.6840451315690418, 0.05062896785005317, 0.5442085460897609)
1:[0.0009030724323818988, 0.04805046741663975, 0.010001118262228924, 0.006734830413790625, 0.07186895008040099, 0.013896633138517153, 0.6927632707078012, 0.04918388266610518, 0.12931668187257997]:(0.004608836109776026, 0.875, 1.0, 1.0, 1.0, 1.0)
1:[0.007241585229190102, 0.0715428965119818, 0.0636947647484655, 0.004435005364796529, 0.022067603874629714, 0.07211193635887907, 0.46094981278113767, 0.1924940379559445, 0.7207938955585652]:(0.02692274261991226, 0.6666666666666666, 0.0002295225, 0.6836821550566716, 0.023495156082815716, 0.5442085460897609)
1:[0.009364601637429686, 0.08332374564176766, 0.054685834165686086, 0.001933019992520697, 0.06573938889317754, 0.09747179119197659, 0.3291145316702357, 0.4319543314270493, 0.24431625166855678]:(0.0027523478326599445, 0.875, 1.0, 1.0, 1.0, 1.0)
1:[0.009998377825562184, 0.0023229293016835155, 0.022182726552032885, 0.007805678526796282, 0.014848476160756956, 0.09261190539651713, 0.4949706097738343, 0.7579575956852339, 0.8091056377442142]:(0.0033536016062675955, 0.875, 1.0, 1.0, 1.0, 1.0)
1:[0.003290797498174197, 0.005565486434452401, 0.024658017095386793, 0.0004585036029696508, 0.02277518379495609, 0.014248926535439996, 0.4721444971486163, 0.015194164125369128, 0.05704088372574064]:(0.0031949952027887597, 0.875, 1.0, 1.0, 1.0, 1.0)
