[0.00985839622799972, 39.463633433975914, 299.6425001602395]
[0.0030065202905785126, nan, 79067857.60817602]
[0.022020875910786337, nan, 202819464.55025536]
[nan, nan, nan]
[0.008360806222685377, nan, 79202036.54692245]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[0.12291181276147639, nan, 163425828.3510762]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[0.2992088808491478, nan, 191709030.42557308]
[0.018990779737240282, nan, 250312279.6451791]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[0.056480448663377966, nan, 78272800.27171975]
[nan, nan, nan]
[0.0082640928743502, nan, 135483095.0780673]
[nan, nan, nan]
[0.034073895281859064, nan, 62.5184944780107]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[2.0608751159745227, nan, 365.68432616879835]
[nan, nan, nan]
[nan, nan, nan]
[2.0489250579488947, nan, 204.77353947679097]
[2.0145965298899062, nan, 159400695.13136944]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[0.49369351094732633, nan, 118.43648354281241]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[0.9910541132605589, nan, 441.6324413186628]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[11.976205873726753, nan, 96.56027775636143]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[10.422123045125785, nan, 1881.777618046]
[nan, nan, nan]
[0.7893525850682718, nan, 784.4592479236517]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
