0, 0, 0.6703894402216175, [0.48520115298643485, 0.817734001701804, 0.6563916225394183, 0.6410430311516905, 0.3453489252042602, 0.7026589490483248, 0.8099405837312028, 0.15716958478401755, 0.9079906191155508, 0.26933036723681814, 0.15484649574701626, 0.8404791651944925, 0.7201279798410062, 0.7935623957737522, 0.4466706642559476, 0.07077388523885675, 0.3952430502634495, 0.04773529540398547, 0.28613350393922754, 0.037994595016476396]
0, 1, 0.927347637045219, [0.04106280627180747, 0.38618352833582825, 0.3495923019636925, 0.3417077927504538, 0.8164630567142304, 0.47593490813172823, 0.7828902895224036, 0.4708401253088451, 0.8173440068581418, 0.8815675986556064, 0.43959639767963965, 0.781063597792481, 0.8147411602576974, 0.29567891564250737, 0.12387667430690597, 0.18562186074498854, 0.4360597935994146, 0.11946740701121195, 0.5297991417578831, 0.8294211614174424]
0, 2, 0.9762075662658589, [0.9649015609162157, 0.06456228097718608, 0.5410881855511303, 0.46589855900830957, 0.6014634495610515, 0.08892882999066232, 0.5790026861873665, 0.26958550381944824, 0.5564325605562156, 0.6446342341782827, 0.48103637136651844, 0.35523914744298335, 0.249152121361209, 0.9335154980423467, 0.45338801947649354, 0.5301612069115903, 0.019299566309716853, 0.5081019257797922, 0.005780237417743139, 0.14376842759559538]
0, 3, 1.4100249001829517, [0.47282692534740633, 0.3773474407725964, 0.05417519864614284, 0.5875285081310694, 0.1640032237419612, 0.5573302374414681, 0.1442457216019083, 0.9373070846962247, 0.7709799715197749, 0.9569331223494054, 0.14122776441649953, 0.3053927082876986, 0.03958962422796164, 0.27678369479169207, 0.8065125051156038, 0.177343035278254, 0.15457051471078964, 0.9547186557023949, 0.154551400089043, 0.8338892941512318]
0, 4, 2.01796230029625, [0.9664535356921388, 0.4407325991753527, 0.007491470058587191, 0.9109759624491242, 0.939268997363764, 0.5822275730589491, 0.6715634814879851, 0.08393822683708396, 0.7664809327917963, 0.23680977536311776, 0.030814021726609964, 0.7887727172362835, 0.3460889655971231, 0.6232814750391685, 0.6158156951036152, 0.14855463870828756, 0.18309064740993164, 0.11441296968868764, 0.014618780486909122, 0.48675154060475834]
1, 0, 0.6552392816501719, [0.348065843896506, 0.3828686762876182, 0.10543231495083798, 0.41924544514626017, 0.7617081988522707, 0.5159279421801874, 0.4237745554867005, 0.6040809187942391, 0.7745719230826695, 0.8609123392276543, 0.30045914706906274, 0.4613796685183291, 0.12397209037767541, -0.20987236718723135, 0.7887423021558779, 0.612225387175318, 0.1711785248985916, 0.688687528943373, 0.5285930219796727, 0.8321793919590242]
1, 1, 0.6703894402216175, [0.48520115298643485, 0.817734001701804, 0.6563916225394183, 0.6410430311516905, 0.3453489252042602, 0.7026589490483248, 0.8099405837312028, 0.15716958478401755, 0.9079906191155508, 0.26933036723681814, 0.15484649574701626, 0.8404791651944925, 0.7201279798410062, 0.7935623957737522, 0.4466706642559476, 0.07077388523885675, 0.3952430502634495, 0.04773529540398547, 0.28613350393922754, 0.037994595016476396]
1, 2, 0.927347637045219, [0.04106280627180747, 0.38618352833582825, 0.3495923019636925, 0.3417077927504538, 0.8164630567142304, 0.47593490813172823, 0.7828902895224036, 0.4708401253088451, 0.8173440068581418, 0.8815675986556064, 0.43959639767963965, 0.781063597792481, 0.8147411602576974, 0.29567891564250737, 0.12387667430690597, 0.18562186074498854, 0.4360597935994146, 0.11946740701121195, 0.5297991417578831, 0.8294211614174424]
1, 3, 1.3662572496459364, [0.9659878186527774, 0.5498514702419828, 0.28407656706575846, 0.8270775138873058, 0.616392690036867, 0.09520521912520608, 0.5132665719002389, 0.06037690974765487, 0.6776337897552309, 0.2782005003950258, 0.4991439713465612, 0.29607068512877877, -0.4330745931832296, 0.7471064068888145, 0.5358554669270283, 0.46457755720093596, 0.11086237784499386, 0.34041676839758417, 0.011251640207620798, 0.26245583902652714]
1, 4, 1.3956228583415933, [0.4570991915659103, 0.377215628181886, 0.3093046001343227, 0.5942993476250513, 0.4395414702953504, 0.4729181594022967, 0.14182749404582085, 1, 0.804005111907446, 0.864196855953658, 0.37991996541811845, 0.46982921851256015, 0.5568555195583006, -0.22080298718344613, 0.7676721576866747, 0.4585172741069193, 0.4338693897171071, 0.08556554398008519, 0.32778724847233726, 0.8309678090187276]
2, 0, 0.6552392816501719, [0.348065843896506, 0.3828686762876182, 0.10543231495083798, 0.41924544514626017, 0.7617081988522707, 0.5159279421801874, 0.4237745554867005, 0.6040809187942391, 0.7745719230826695, 0.8609123392276543, 0.30045914706906274, 0.4613796685183291, 0.12397209037767541, -0.20987236718723135, 0.7887423021558779, 0.612225387175318, 0.1711785248985916, 0.688687528943373, 0.5285930219796727, 0.8321793919590242]
2, 1, 0.6703894402216175, [0.48520115298643485, 0.817734001701804, 0.6563916225394183, 0.6410430311516905, 0.3453489252042602, 0.7026589490483248, 0.8099405837312028, 0.15716958478401755, 0.9079906191155508, 0.26933036723681814, 0.15484649574701626, 0.8404791651944925, 0.7201279798410062, 0.7935623957737522, 0.4466706642559476, 0.07077388523885675, 0.3952430502634495, 0.04773529540398547, 0.28613350393922754, 0.037994595016476396]
2, 2, 0.7630618559182515, [0.4271709678526777, 0.7252176942690354, 0.22703935121609586, 0.5090076194007568, 0.7208541111123072, 0.14453634720747188, 0.6653430948404271, 0.07507145413201351, 0.778085256484561, 0.3586389842835648, 0.5010288320060171, 0.10673846378859408, 0.597649386723566, 0.5558583774784971, 0.3747574357956901, 0.3914481002743767, 0.7332319094527061, 0.29867753812346964, -0.35086866373369985, 0.28163496726609927]
2, 3, 0.8540671429234444, [0.4407352173829687, 0.5216082930979052, 1, 0.5762196406535661, 0.9220686024080222, 0.677782253809794, 0.5254467490874776, 0.5413430131549203, 0.784093236611618, 0.3358695336553711, 0.1929470800707155, 0.7879579742375697, 0.255384017894304, 0.8328203896274793, 0.37016935144024765, 0.12546592635550158, -0.35938545310039754, 0.035031313109749516, 0.49924624028565745, 0.4935918626795173]
2, 4, 0.8997482163957053, [0.23403768728517735, 0.4308404679371733, 0.31614463524770986, 0.5282417414734679, 0.679522942976069, 0.15931130289326476, 0.4920168481164653, 0.07911987901105394, 0.6655187749567457, 0.35797331527124693, 0.479980445691101, 0.5107126746208043, 0.6106743955442188, 0.4160168541698009, 0.09266009333753497, 0.19903920407459152, 0.16547372144098704, 0.2021619721322216, -0.07453107285675176, 0.48648776169668595]
3, 0, 0.5136926471841426, [0.43864178450905306, 0.5033907627781602, 0.7191185530624171, 0.568828960017044, 0.8582079776558794, 0.6046680439256586, 0.9947626649054635, 0.2610160982136824, 0.6192043429974956, 1, 0.2858096526814293, 0.8139307992787281, 0.29264609542858444, 0.9940195770183261, 0.3748944369630489, 0.1808766846746326, 0.3279548637483307, 0.12223003738144386, 0.5195134863115307, 0.3563463889247623]
3, 1, 0.6552392816501719, [0.348065843896506, 0.3828686762876182, 0.10543231495083798, 0.41924544514626017, 0.7617081988522707, 0.5159279421801874, 0.4237745554867005, 0.6040809187942391, 0.7745719230826695, 0.8609123392276543, 0.30045914706906274, 0.4613796685183291, 0.12397209037767541, -0.20987236718723135, 0.7887423021558779, 0.612225387175318, 0.1711785248985916, 0.688687528943373, 0.5285930219796727, 0.8321793919590242]
3, 2, 0.6703894402216175, [0.48520115298643485, 0.817734001701804, 0.6563916225394183, 0.6410430311516905, 0.3453489252042602, 0.7026589490483248, 0.8099405837312028, 0.15716958478401755, 0.9079906191155508, 0.26933036723681814, 0.15484649574701626, 0.8404791651944925, 0.7201279798410062, 0.7935623957737522, 0.4466706642559476, 0.07077388523885675, 0.3952430502634495, 0.04773529540398547, 0.28613350393922754, 0.037994595016476396]
3, 3, 0.9926599599490836, [0.3781664894243172, 0.6621703683553463, 0.37677280566650045, 0.6071341961234996, 0.6405421113266554, 0.5135484095334298, 0.9144836397974128, 0.30864956383670106, 0.788644137072438, 0.6342739904886991, 0.22780672645236213, 0.6853737680961727, 0.26242554772032967, 0.8027735771914757, 0.9207767206817159, 0.18635871670961235, 0.22816853875383003, 0.1604154824275446, 0.7344951561015951, 0.15369691231022192]
3, 4, 1.047146295151558, [0.36044099821414366, 0.631730191144362, 0.10469336102296065, 0.5969400805649124, 0.7228032487207882, 0.513041986809365, 0.9333655828056223, 0.35002309798230147, 0.8304803226005658, 0.31871074998929455, 0.2234710959935749, 0.5623025873063291, 0.1665927755667855, 0.967804729065042, 1.1901125016025438, 0.2190131016268301, 0.1904432697095738, 0.22847137214796923, 0.6271179306842445, 0.02439209184609732]
