Gen 	 Parameters 	 	 Fitnesses 
1:[0.0016721884198877353, 51.035587716250234, -69.26388873575056, 3.0618679844870247, -25.55277898460418, 3.3841698706564354, -1.805990690346734, 0.22839012981382434, 0.7894706964724911, 144.2256163357295]:(0.08176547662809973, 0.8, 1.0, 0.06811494907916496, 0.4444444444444444, 0.006226644628099173, 0.05688634459236088, 0.21428571428571427, 0.00023884297520661158, 0.08247756099977277, 0.0, 8.462809917355372e-06)
1:[0.0011344834149575266, 99.73886443156444, -45.0367167975418, 23.842954262941863, -17.81830790120887, 1.8051053434145987, 1.4381091405550963, 0.1996073555836082, 2.664678415544182, 478.33081326245815]:(0.11322267612551515, 0.6666666666666666, 1.0, 0.10229246534074184, 0.16666666666666666, 0.005859206611570248, 0.0863854510799894, 0.1, 0.00017137190082644628, 0.09012824975294435, 0.34615384615384615, 2.115702479338843e-06)
1:[0.004682904266181953, 89.28616011735298, -46.29346176173783, 27.478769600986304, -30.527871067916863, 3.437209543644486, 0.9809707159915639, 0.9224198686374565, 3.019554005665438, 390.9130955167387]:(0.17574327558518782, 0.5, 1.0, 0.16829371647359823, 0.25, 0.001156, 0.169796680473841, 0.375, 0.00019094214876033057, 0.20523558875247852, 0.75, 0.00013966942148760332)
1:[0.0073760964917913, 66.71412350475, -46.61177895782571, 18.23910376540342, -36.69995181715803, 1.827038157327475, 0.19422462297151633, 0.5759873877931901, 3.6221918124932335, 234.02655563419634]:(0.1269197485959235, 0.6666666666666666, 1.0, 0.141358214158758, 0.0, 0.001888297520661157, 0.11761851006937432, 0.2222222222222222, 7.937190082644628e-05, 0.10906696208163413, 0.5217391304347826, 0.00010366942148760331)
1:[0.005104829987560049, 98.62886176695564, -53.519655835431394, 12.417312704272147, -12.69978270410867, 4.279117718017334, -2.7291566990055083, 0.0902627584237321, 0.8506229079793157, 300.4007356985342]:(0.04983980728944199, 0.5, 1.0, 0.05982999015391411, 0.0, 0.024964, 0.02696455105392146, 0.0, 0.007776033057851239, 0.011874533827217424, 0.09375, 0.0012313719008264462)
1:[0.0016325519915031637, 95.19296005978768, -57.35393926816418, 7.05637103255774, -29.76236012867369, 2.3012769102277586, 1.6542044591206198, 0.05176667566052595, 2.179642037894731, 353.3939643556637]:(0.01650559164529743, 0.8333333333333334, 1.0, 0.01794873334250942, 0.5, 0.004925487603305785, 0.030784159505150965, 0.3888888888888889, 8.598347107438017e-05, 0.06524804552597323, 0.2391304347826087, 3.305785123966942e-08)
1:[0.009640799979501995, 53.318267362906944, -46.35523368476774, 1.164096434010159, -26.22805610342292, 4.725064985134853, 3.338701473933952, 0.18148456940850544, 2.324384589851043, 92.22309302822264]:(0.04736252172062871, 0.0, 0.0, 0.01752102756866094, 0.6666666666666666, 1.0, 0.021197378265285848, 0.1, 0.0020168264462809915, 0.03663938168536039, 0.029411764705882353, 0.00033722314049586775)
1:[0.0013795081766675653, 66.73695482388169, -54.61158549396467, 9.47773270669348, -25.040215617836285, 1.5400922113433733, -3.3124383648497133, 0.4723582033074214, 2.6471427776548326, 286.5549090555464]:(0.12961542405457618, 0.5, 1.0, 0.12784422457027134, 0.25, 0.0063709421487603305, 0.11605085934475382, 0.375, 0.00023884297520661158, 0.08915896977224093, 0.5909090909090909, 7.43801652892562e-06)
1:[0.0025680161543648657, 48.09460975297837, -45.61430363622426, 10.096935657235388, -31.680830096590277, 3.039859704135888, 3.6481467423033482, 0.3411533860127204, 2.0535816308481936, 20.824928533625663]:(0.04454300100335331, 0.9285714285714286, 1.0, 0.05945054519110154, 0.7368421052631579, 0.007458677685950413, 0.06275500762044782, 0.6333333333333333, 0.0003927603305785124, 0.06359077961189555, 0.4696969696969697, 2.234710743801653e-05)
1:[0.0067629026348548504, 31.17367193206283, -45.387369619546476, 20.062935431482224, -34.74946932448637, 2.39856376054747, 1.3534792977753956, 0.35686133971216616, 2.3452488326607472, 235.10531877055578]:(0.0862832424340915, 0.6666666666666666, 1.0, 0.11759781204414017, 0.16666666666666666, 0.006284165289256198, 0.12917140524319692, 0.1, 0.00023325619834710745, 0.12205236950138831, 0.4, 6.479338842975207e-06)
1:[0.00928980961257135, 97.38758738636191, -65.30684242705051, 13.528803901017877, -25.063960273718763, 2.8788399691469193, 3.5340605186354406, 0.6145971306242924, 1.3919102597825177, 185.1013066153892]:(0.326773412506963, 0.0, 0.0, 0.08529865792715838, 0.6666666666666666, 1.0, 0.06555206842518484, 0.8333333333333334, 1.0, 0.12096996185401797, 0.75, 0.009568396694214876)
1:[0.006962768930203798, 25.332890870246935, -40.240235437563285, 22.89268068638015, -10.945848723457583, 2.1097159107826693, -0.5215810195214621, 0.6898044282753427, 0.5475681447217793, 460.1972900509182]:(0.16480279592488917, 0.0, 0.0, 0.11954409514451232, 0.25, 0.004624, 0.10415263372753185, 0.5714285714285714, 8.264462809917355e-07, 0.08832946590812742, 0.6666666666666666, 2.115702479338843e-06)
1:[0.008702346477795685, 93.81881683279289, -45.07761736836159, 3.254959661014399, -16.407330097221013, 3.9011090436592113, 1.392831974941151, 0.3884544831202116, 2.4130393625631568, 12.957221411783264]:(0.06150849847397384, 0.0, 0.0, 0.029545642849051215, 0.6666666666666666, 1.0, 0.0360500421549424, 0.2222222222222222, 0.0731948429752066, 0.04229588185199953, 0.05405405405405406, 0.0035132561983471076)
1:[0.005513628043514796, 89.46243041979442, -68.5665876428668, 25.633852555311076, -31.632248407105223, 4.105488187787493, -0.5335946866941779, 0.2214358082025425, 1.8055959371317152, 94.458764774479]:(0.09520695040227621, 0.0, 0.0, 0.04212876298683533, 0.0, 0.03784793388429752, 0.08197793848525319, 0.1, 0.005693388429752066, 0.09594483280581115, 0.20689655172413793, 0.0008675702479338843)
1:[0.0011208661445268077, 63.6931686918161, -40.27254621298138, 21.061717653799803, -20.553593433638884, 4.197833029514049, 0.48432195744183026, 0.9499388593245662, 3.3226508139691093, 119.66223996824961]:(0.24007865880348114, 0.75, 1.0, 0.22044038555644221, 0.2857142857142857, 0.007744, 0.26545813947689795, 0.1, 0.00042211570247933884, 0.25406783048050724, 0.4583333333333333, 2.5917355371900827e-05)
1:[0.00953706591098873, 35.68195210930614, -69.8151561596944, 15.591677192998336, -30.12290671352178, 3.783899839335902, 3.5411907361629194, 0.8961923117722964, 1.3830687105602133, 494.3945880636881]:(0.4428767702887091, 0.0, 0.0, 0.09234251026471163, 0.6666666666666666, 1.0, 0.06640981127287757, 0.8333333333333334, 1.0, 0.19694215684220753, 0.8421052631578947, 0.0008462809917355372)
1:[0.0029129675151564234, 31.993553624577807, -48.727235119968675, 0.4976685146489268, -29.12992347814258, 2.7578504714993195, 3.922620188265679, 0.13833573338299854, 4.904011199534322, 181.82372941189809]:(0.034873318973923165, 0.8, 1.0, 0.030832698633204272, 0.4444444444444444, 0.006995041322314049, 0.02928311626037675, 0.26666666666666666, 0.00031748760330578514, 0.03607864580181308, 0.027777777777777776, 1.3223140495867768e-05)
1:[0.006745078489513491, 10.560501911199832, -55.17611005406229, 28.167247940095212, -33.27028136454491, 3.945063917228938, 1.918459293830736, 0.10324663395746503, 2.060207846007156, 428.8907011757189]:(0.033133254717910246, 0.5, 1.0, 0.036460914832062, 0.0, 0.0068739173553719005, 0.05197543831400455, 0.0, 0.0004, 0.07272448624225983, 0.12903225806451613, 2.975206611570248e-05)
1:[0.006308762193654796, 37.34652171002912, -61.57060761974763, 3.8137116841307037, -31.864281402913633, 1.012932030232649, 3.6352633927611127, 0.20145832669763342, 4.074868432950167, 330.91856954142054]:(0.12762425782169362, 0.0, 0.0, 0.06920258691861124, 0.25, 0.006694214876033058, 0.05548307114009861, 0.375, 0.0003784793388429752, 0.06410891952362475, 0.4583333333333333, 9.28595041322314e-05)
1:[0.008927768737195179, 66.96563707398327, -45.02918212604164, 7.857483452818606, -19.05716931157012, 3.6669964345734885, 2.3172545718236517, 0.06850265978377756, 4.691464844693978, 243.23934901927709]:(0.0450817450242456, 0.0, 0.0, 0.02155762053999367, 0.6666666666666666, 1.0, 0.01777106662411899, 0.2222222222222222, 0.011044099173553718, 0.023322949480907035, 0.16666666666666666, 0.001528099173553719)
1:[0.009726979575818244, 30.60164238051856, -48.05288516685117, 9.528687778583432, -16.811708574308206, 4.673305872028831, 2.2721784932578366, 0.47173596790914374, 3.0415793955915174, 496.1924328669266]:(0.03643205990690371, 0.0, 0.0, 0.012171414531265336, 0.6666666666666666, 1.0, 0.09864537383895634, 0.5714285714285714, 0.01970195041322314, 0.07023197070281463, 0.75, 0.0003046611570247934)
1:[0.007928094146124401, 47.5945119626097, -62.08709958742141, 7.37594630168783, -10.864302084601672, 3.6873905922023464, -0.790816718560249, 0.23820765494316032, 1.6553094126641343, 44.56953040723779]:(0.0913311941151803, 0.0, 0.0, 0.019320652314987363, 0.6666666666666666, 1.0, 0.011753919626867582, 0.8333333333333334, 1.0, 0.008672322391876474, 0.09375, 0.002099305785123967)
1:[0.0029693597309601426, 45.02439538047415, -63.26777626171923, 17.042854866227913, -38.47132652795787, 0.9447158719495858, -1.3879031306518783, 0.965090354091586, 4.353469488988812, 362.510619898032]:(0.26654005384094637, 0.5, 1.0, 0.24107030060783546, 0.25, 0.005105752066115702, 0.20889730145233654, 0.375, 0.00010740495867768595, 0.1642868912878695, 0.6666666666666666, 3.305785123966942e-08)
1:[0.007738065736418764, 66.40166309982104, -57.032954107733914, 20.445420421890876, -24.718639313338038, 1.1816170064515374, 3.852868365025371, 0.6155293775888623, 3.5225199495671458, 162.58679791707164]:(0.11184144421418252, 0.0, 0.0, 0.03239016335356538, 0.6666666666666666, 1.0, 0.01554184381432824, 0.8333333333333334, 1.0, 0.0851502653324193, 0.5909090909090909, 0.0013757355371900827)
