[0.011446668418344078, 47.27894929981953, 275.1548553002935]
[0.0033917333745085002, nan, 969.9947515343315]
[nan, nan, nan]
[0.05362112550654421, nan, 298.9064900201481]
[0.009699117238088759, nan, 182.48507030595303]
[0.0177165552888482, nan, 205.0169738533809]
[0.024136625463599664, nan, 212.4973833445977]
[0.0035601018279802846, nan, 155.5964432380568]
[0.012561247479730479, nan, 91.38885542083162]
[nan, nan, nan]
[0.005998446824203433, nan, 78375663.8434882]
[nan, nan, nan]
[nan, nan, nan]
[0.018106101667285778, nan, 746431790.955004]
[nan, nan, nan]
[0.019958438187758845, nan, 6400976695.532574]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[15.636934752692543, nan, 543620289.2168244]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[1.6456168446831285, nan, 949708174.8104912]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[116865456.1082973, nan, 12399884234.969463]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[3.2039877357126736, nan, 290806166250.52356]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[5.249131530263278, nan, 3279079904.4758387]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[3.752636170472532, nan, 2280228765.9040685]
[nan, nan, nan]
[nan, nan, nan]
[4.088369684620377, nan, 720603857689.798]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[1.1804001062256855, nan, 273809579305.08215]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[4.809947382621248, nan, 87253061916.72359]
[77284912.88081442, nan, 1827391423278.6418]
[1.3986309106106938, nan, 541416926045.8395]
[nan, nan, nan]
[nan, nan, nan]
[0.01813569084075724, nan, 37529805723.51778]
[nan, nan, nan]
[0.07405266861505234, nan, 4783517847.719022]
[nan, nan, nan]
[0.018842091192865066, nan, 23705599363.10874]
[0.01806573370581998, nan, 3349907989273.3633]
[0.018269218413046472, nan, 281662966.8251559]
[nan, nan, nan]
[0.0182593368390048, nan, 285983079461.36597]
[0.035360643366748316, nan, 131529546.30946115]
[0.029439625595743844, nan, 811923591.3841724]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
