-58.49609375	-58.93554688	-59.42382813	-62.06054688
-58.49609375	-58.93554688	-59.42382813	-62.06054688
-58.49609375	-58.93554688	-59.42382813	-62.109375
-58.49609375	-58.93554688	-59.42382813	-62.109375
-58.49609375	-58.93554688	-59.42382813	-62.06054688
-58.49609375	-58.93554688	-59.42382813	-62.06054688
-58.54492188	-58.93554688	-59.42382813	-62.06054688
-58.54492188	-58.93554688	-59.42382813	-62.06054688
-58.49609375	-58.88671875	-59.42382813	-62.06054688
-58.49609375	-58.93554688	-59.42382813	-62.06054688
-58.49609375	-58.93554688	-59.42382813	-62.06054688
-58.49609375	-58.984375	-59.42382813	-62.06054688
-58.54492188	-58.984375	-59.42382813	-62.06054688
-58.54492188	-59.03320313	-59.42382813	-62.06054688
-58.49609375	-58.984375	-59.42382813	-62.06054688
-58.49609375	-58.984375	-59.42382813	-62.06054688
-58.49609375	-58.984375	-59.47265625	-62.06054688
-58.49609375	-58.984375	-59.47265625	-62.06054688
-58.49609375	-58.984375	-59.42382813	-62.06054688
-58.49609375	-58.984375	-59.42382813	-62.06054688
-58.49609375	-58.984375	-59.42382813	-62.06054688
-58.49609375	-58.93554688	-59.42382813	-62.06054688
-58.49609375	-58.93554688	-59.42382813	-62.109375
-58.49609375	-58.93554688	-59.42382813	-62.06054688
-58.49609375	-58.93554688	-59.42382813	-62.06054688
-58.54492188	-58.984375	-59.42382813	-62.109375
-58.54492188	-58.93554688	-59.42382813	-62.06054688
-58.54492188	-58.984375	-59.42382813	-62.06054688
-58.49609375	-58.984375	-59.42382813	-62.06054688
-58.49609375	-58.93554688	-59.42382813	-62.06054688
-58.49609375	-58.93554688	-59.42382813	-62.06054688
-58.49609375	-58.93554688	-59.42382813	-62.06054688
-58.49609375	-58.93554688	-59.47265625	-62.06054688
-58.49609375	-58.93554688	-59.42382813	-62.06054688
-58.54492188	-58.93554688	-59.42382813	-62.06054688
-58.49609375	-58.93554688	-59.42382813	-62.109375
-58.49609375	-58.93554688	-59.42382813	-62.109375
-58.54492188	-58.93554688	-59.42382813	-62.06054688
-58.54492188	-58.93554688	-59.42382813	-62.109375
-58.49609375	-58.93554688	-59.47265625	-62.109375
-58.49609375	-58.984375	-59.42382813	-62.109375
-58.49609375	-58.93554688	-59.47265625	-62.109375
-58.49609375	-58.984375	-59.47265625	-62.109375
-58.49609375	-58.984375	-59.47265625	-62.109375
-58.49609375	-58.984375	-59.47265625	-62.109375
-58.49609375	-58.984375	-59.47265625	-62.109375
-58.49609375	-58.984375	-59.42382813	-62.109375
-58.49609375	-58.984375	-59.47265625	-62.109375
-58.49609375	-58.984375	-59.47265625	-62.109375
-58.49609375	-58.93554688	-59.47265625	-62.109375
-58.49609375	-58.984375	-59.47265625	-62.109375
-58.49609375	-58.984375	-59.47265625	-62.109375
-58.49609375	-58.984375	-59.47265625	-62.109375
-58.49609375	-58.984375	-59.47265625	-62.109375
-58.49609375	-58.984375	-59.42382813	-62.109375
-58.49609375	-58.984375	-59.47265625	-62.109375
-58.49609375	-58.984375	-59.47265625	-62.109375
-58.49609375	-58.93554688	-59.47265625	-62.15820313
-58.54492188	-58.984375	-59.47265625	-62.15820313
-58.54492188	-58.93554688	-59.47265625	-62.109375
-58.49609375	-58.93554688	-59.47265625	-62.109375
-58.49609375	-58.93554688	-59.47265625	-62.109375
-58.54492188	-58.93554688	-59.47265625	-62.109375
-58.54492188	-58.93554688	-59.47265625	-62.109375
-58.49609375	-58.93554688	-59.47265625	-62.109375
-58.49609375	-58.93554688	-59.47265625	-62.109375
-58.49609375	-58.984375	-59.47265625	-62.109375
-58.49609375	-58.984375	-59.42382813	-62.109375
-58.49609375	-58.984375	-59.47265625	-62.109375
-58.49609375	-58.93554688	-59.47265625	-62.06054688
-58.49609375	-58.93554688	-59.47265625	-62.109375
-58.49609375	-58.984375	-59.47265625	-62.109375
-58.49609375	-58.984375	-59.47265625	-62.109375
-58.49609375	-58.984375	-59.47265625	-62.109375
-58.49609375	-58.984375	-59.47265625	-62.109375
-58.49609375	-58.984375	-59.47265625	-62.109375
-58.49609375	-58.984375	-59.47265625	-62.109375
-58.44726563	-58.984375	-59.47265625	-62.109375
-58.44726563	-58.984375	-59.47265625	-62.109375
-58.44726563	-58.984375	-59.47265625	-62.109375
-58.49609375	-58.984375	-59.42382813	-62.109375
-58.49609375	-58.984375	-59.42382813	-62.109375
-58.49609375	-58.984375	-59.47265625	-62.109375
-58.49609375	-59.03320313	-59.47265625	-62.109375
-58.44726563	-59.03320313	-59.47265625	-62.109375
-58.44726563	-59.03320313	-59.47265625	-62.109375
-58.44726563	-59.03320313	-59.52148438	-62.109375
-58.49609375	-58.984375	-59.52148438	-62.109375
-58.49609375	-59.03320313	-59.47265625	-62.109375
-58.44726563	-59.03320313	-59.47265625	-62.15820313
-58.44726563	-59.08203125	-59.47265625	-62.109375
-58.44726563	-59.03320313	-59.47265625	-62.109375
-58.44726563	-59.03320313	-59.47265625	-62.109375
-58.44726563	-59.03320313	-59.47265625	-62.109375
-58.44726563	-59.03320313	-59.47265625	-62.06054688
-58.44726563	-59.03320313	-59.47265625	-62.109375
-58.44726563	-59.03320313	-59.42382813	-62.109375
-58.44726563	-59.03320313	-59.47265625	-62.109375
-58.44726563	-59.03320313	-59.47265625	-62.109375
-58.44726563	-59.03320313	-59.47265625	-62.109375
-58.49609375	-59.03320313	-59.47265625	-62.109375
-58.49609375	-59.03320313	-59.42382813	-62.109375
-58.49609375	-59.03320313	-59.47265625	-62.109375
-58.44726563	-59.03320313	-59.47265625	-62.109375
-58.44726563	-59.08203125	-59.47265625	-62.109375
-58.44726563	-59.08203125	-59.47265625	-62.06054688
-58.49609375	-59.03320313	-59.47265625	-62.06054688
-58.44726563	-59.03320313	-59.47265625	-62.06054688
-58.44726563	-59.03320313	-59.47265625	-62.06054688
-58.49609375	-59.03320313	-59.52148438	-62.06054688
-58.44726563	-59.03320313	-59.52148438	-62.06054688
-58.44726563	-59.03320313	-59.52148438	-62.109375
-58.44726563	-59.03320313	-59.52148438	-62.109375
-58.44726563	-59.03320313	-59.47265625	-62.109375
-58.44726563	-58.984375	-59.47265625	-62.109375
-58.44726563	-59.03320313	-59.47265625	-62.109375
-58.44726563	-59.03320313	-59.47265625	-62.109375
-58.44726563	-59.03320313	-59.47265625	-62.109375
-58.44726563	-59.03320313	-59.47265625	-62.109375
-58.44726563	-59.03320313	-59.47265625	-62.109375
-58.44726563	-59.03320313	-59.47265625	-62.109375
-58.44726563	-59.03320313	-59.42382813	-62.109375
-58.49609375	-59.03320313	-59.42382813	-62.06054688
-58.49609375	-59.03320313	-59.375	-62.06054688
-58.49609375	-59.08203125	-59.32617188	-62.06054688
-58.49609375	-59.08203125	-59.375	-62.109375
-58.44726563	-59.08203125	-59.42382813	-62.109375
-58.44726563	-59.08203125	-59.375	-62.109375
-58.44726563	-59.08203125	-59.42382813	-62.109375
-58.44726563	-59.08203125	-59.42382813	-62.06054688
-58.44726563	-59.08203125	-59.42382813	-62.06054688
-58.49609375	-59.08203125	-59.42382813	-62.109375
-58.44726563	-59.08203125	-59.42382813	-62.109375
-58.44726563	-59.08203125	-59.42382813	-62.06054688
-58.44726563	-59.08203125	-59.42382813	-62.06054688
-58.44726563	-59.08203125	-59.42382813	-62.06054688
-58.44726563	-59.08203125	-59.42382813	-62.109375
-58.44726563	-59.08203125	-59.42382813	-62.06054688
-58.44726563	-59.08203125	-59.42382813	-62.06054688
-58.44726563	-59.08203125	-59.42382813	-62.109375
-58.44726563	-59.03320313	-59.42382813	-62.109375
-58.44726563	-59.08203125	-59.47265625	-62.109375
-58.44726563	-59.13085938	-59.42382813	-62.109375
-58.44726563	-59.13085938	-59.42382813	-62.109375
-58.44726563	-59.08203125	-59.42382813	-62.109375
-58.44726563	-59.08203125	-59.47265625	-62.109375
-58.44726563	-59.08203125	-59.47265625	-62.109375
-58.44726563	-59.08203125	-59.42382813	-62.109375
-58.44726563	-59.08203125	-59.42382813	-62.109375
-58.44726563	-59.03320313	-59.42382813	-62.109375
-58.44726563	-59.03320313	-59.42382813	-62.109375
-58.44726563	-59.03320313	-59.375	-62.109375
-58.44726563	-58.984375	-59.375	-62.109375
-58.44726563	-58.984375	-59.375	-62.109375
-58.44726563	-58.984375	-59.42382813	-62.15820313
-58.44726563	-59.03320313	-59.42382813	-62.15820313
-58.44726563	-58.984375	-59.42382813	-62.15820313
-58.44726563	-58.984375	-59.42382813	-62.15820313
-58.44726563	-59.03320313	-59.42382813	-62.15820313
-58.44726563	-59.03320313	-59.42382813	-62.15820313
-58.44726563	-59.03320313	-59.42382813	-62.15820313
-58.44726563	-58.984375	-59.42382813	-62.15820313
-58.44726563	-59.03320313	-59.42382813	-62.15820313
-58.44726563	-59.03320313	-59.42382813	-62.15820313
-58.3984375	-59.03320313	-59.42382813	-62.20703125
-58.3984375	-59.03320313	-59.42382813	-62.15820313
-58.44726563	-59.03320313	-59.42382813	-62.15820313
-58.44726563	-59.03320313	-59.42382813	-62.15820313
-58.49609375	-59.03320313	-59.42382813	-62.15820313
-58.44726563	-59.08203125	-59.42382813	-62.15820313
-58.44726563	-59.03320313	-59.42382813	-62.15820313
-58.49609375	-58.984375	-59.47265625	-62.15820313
-58.44726563	-58.984375	-59.47265625	-62.15820313
-58.44726563	-59.03320313	-59.42382813	-62.20703125
-58.44726563	-59.03320313	-59.42382813	-62.15820313
-58.44726563	-58.984375	-59.42382813	-62.20703125
-58.44726563	-58.984375	-59.47265625	-62.20703125
-58.3984375	-58.984375	-59.47265625	-62.20703125
-58.44726563	-58.984375	-59.47265625	-62.20703125
-58.44726563	-58.93554688	-59.42382813	-62.15820313
-58.44726563	-58.93554688	-59.42382813	-62.20703125
-58.44726563	-58.93554688	-59.47265625	-62.20703125
-58.44726563	-58.93554688	-59.47265625	-62.20703125
-58.44726563	-58.93554688	-59.42382813	-62.15820313
-58.3984375	-58.93554688	-59.42382813	-62.15820313
-58.3984375	-58.93554688	-59.42382813	-62.15820313
-58.3984375	-58.93554688	-59.42382813	-62.15820313
-58.44726563	-58.93554688	-59.42382813	-62.15820313
-58.44726563	-58.93554688	-59.47265625	-62.15820313
-58.44726563	-58.93554688	-59.47265625	-62.20703125
-58.44726563	-58.984375	-59.47265625	-62.15820313
-58.44726563	-58.93554688	-59.42382813	-62.20703125
-58.44726563	-58.93554688	-59.47265625	-62.20703125
-58.44726563	-58.93554688	-59.47265625	-62.20703125
-58.44726563	-58.93554688	-59.47265625	-62.20703125
-58.44726563	-58.88671875	-59.47265625	-62.15820313
-58.3984375	-58.93554688	-59.52148438	-62.15820313
-58.3984375	-58.88671875	-59.52148438	-62.15820313
-58.3984375	-58.93554688	-59.52148438	-62.20703125
-58.3984375	-58.88671875	-59.47265625	-62.20703125
-58.34960938	-58.88671875	-59.47265625	-62.20703125
-58.34960938	-58.88671875	-59.42382813	-62.20703125
-58.34960938	-58.88671875	-59.47265625	-62.15820313
-58.34960938	-58.88671875	-59.47265625	-62.20703125
-58.34960938	-58.88671875	-59.47265625	-62.20703125
-58.34960938	-58.93554688	-59.47265625	-62.15820313
-58.3984375	-58.88671875	-59.47265625	-62.15820313
-58.3984375	-58.88671875	-59.47265625	-62.20703125
-58.3984375	-58.88671875	-59.47265625	-62.20703125
-58.3984375	-58.93554688	-59.47265625	-62.20703125
-58.3984375	-58.88671875	-59.47265625	-62.20703125
-58.3984375	-58.93554688	-59.47265625	-62.15820313
-58.3984375	-58.93554688	-59.47265625	-62.15820313
-58.3984375	-58.93554688	-59.47265625	-62.15820313
-58.3984375	-58.93554688	-59.52148438	-62.15820313
-58.34960938	-58.93554688	-59.52148438	-62.15820313
-58.34960938	-58.93554688	-59.52148438	-62.15820313
-58.34960938	-58.93554688	-59.52148438	-62.20703125
-58.34960938	-58.93554688	-59.47265625	-62.20703125
-58.3984375	-58.93554688	-59.52148438	-62.20703125
-58.3984375	-58.88671875	-59.52148438	-62.15820313
-58.3984375	-58.88671875	-59.47265625	-62.15820313
-58.3984375	-58.88671875	-59.52148438	-62.15820313
-58.3984375	-58.88671875	-59.47265625	-62.15820313
-58.3984375	-58.88671875	-59.52148438	-62.15820313
-58.44726563	-58.88671875	-59.52148438	-62.20703125
-58.44726563	-58.88671875	-59.52148438	-62.20703125
-58.44726563	-58.83789063	-59.52148438	-62.15820313
-58.44726563	-58.83789063	-59.52148438	-62.15820313
-58.44726563	-58.83789063	-59.52148438	-62.15820313
-58.44726563	-58.83789063	-59.52148438	-62.15820313
-58.3984375	-58.83789063	-59.52148438	-62.15820313
-58.44726563	-58.7890625	-59.52148438	-62.15820313
-58.44726563	-58.7890625	-59.52148438	-62.15820313
-58.44726563	-58.7890625	-59.52148438	-62.15820313
-58.44726563	-58.7890625	-59.52148438	-62.15820313
-58.49609375	-58.7890625	-59.52148438	-62.15820313
-58.49609375	-58.83789063	-59.52148438	-62.20703125
-58.49609375	-58.7890625	-59.52148438	-62.15820313
-58.44726563	-58.7890625	-59.52148438	-62.15820313
-58.49609375	-58.7890625	-59.52148438	-62.15820313
-58.44726563	-58.7890625	-59.47265625	-62.15820313
-58.49609375	-58.7890625	-59.47265625	-62.20703125
-58.49609375	-58.7890625	-59.52148438	-62.20703125
-58.49609375	-58.7890625	-59.52148438	-62.20703125
-58.44726563	-58.74023438	-59.52148438	-62.20703125
-58.49609375	-58.7890625	-59.52148438	-62.20703125
-58.49609375	-58.7890625	-59.47265625	-62.20703125
-58.44726563	-58.7890625	-59.47265625	-62.20703125
-58.44726563	-58.7890625	-59.42382813	-62.20703125
-58.44726563	-58.7890625	-59.42382813	-62.20703125
-58.44726563	-58.7890625	-59.47265625	-62.20703125
-58.44726563	-58.7890625	-59.47265625	-62.20703125
-58.44726563	-58.7890625	-59.47265625	-62.20703125
-58.49609375	-58.74023438	-59.47265625	-62.20703125
-58.49609375	-58.7890625	-59.47265625	-62.20703125
-58.49609375	-58.7890625	-59.47265625	-62.20703125
-58.44726563	-58.74023438	-59.47265625	-62.25585938
-58.44726563	-58.74023438	-59.42382813	-62.25585938
-58.44726563	-58.74023438	-59.42382813	-62.20703125
-58.44726563	-58.74023438	-59.47265625	-62.20703125
-58.44726563	-58.74023438	-59.42382813	-62.20703125
-58.3984375	-58.74023438	-59.42382813	-62.25585938
-58.44726563	-58.74023438	-59.42382813	-62.20703125
-58.3984375	-58.74023438	-59.42382813	-62.20703125
-58.3984375	-58.7890625	-59.42382813	-62.20703125
-58.3984375	-58.74023438	-59.42382813	-62.25585938
-58.3984375	-58.7890625	-59.42382813	-62.20703125
-58.3984375	-58.7890625	-59.42382813	-62.20703125
-58.3984375	-58.74023438	-59.42382813	-62.25585938
-58.44726563	-58.74023438	-59.375	-62.25585938
-58.44726563	-58.74023438	-59.375	-62.20703125
-58.44726563	-58.7890625	-59.42382813	-62.20703125
-58.3984375	-58.74023438	-59.42382813	-62.20703125
-58.44726563	-58.74023438	-59.42382813	-62.15820313
-58.3984375	-58.74023438	-59.42382813	-62.20703125
-58.3984375	-58.74023438	-59.42382813	-62.15820313
-58.3984375	-58.74023438	-59.42382813	-62.15820313
-58.3984375	-58.74023438	-59.42382813	-62.15820313
-58.44726563	-58.74023438	-59.42382813	-62.15820313
-58.44726563	-58.7890625	-59.42382813	-62.20703125
-58.44726563	-58.7890625	-59.42382813	-62.15820313
-58.44726563	-58.7890625	-59.42382813	-62.15820313
-58.44726563	-58.7890625	-59.42382813	-62.15820313
-58.44726563	-58.83789063	-59.375	-62.15820313
-58.49609375	-58.83789063	-59.375	-62.15820313
-58.44726563	-58.83789063	-59.375	-62.15820313
-58.44726563	-58.83789063	-59.42382813	-62.20703125
-58.3984375	-58.83789063	-59.47265625	-62.20703125
-58.3984375	-58.83789063	-59.42382813	-62.15820313
-58.3984375	-58.83789063	-59.42382813	-62.15820313
-58.3984375	-58.83789063	-59.42382813	-62.20703125
-58.44726563	-58.83789063	-59.42382813	-62.20703125
-58.44726563	-58.83789063	-59.42382813	-62.20703125
-58.44726563	-58.83789063	-59.47265625	-62.15820313
-58.44726563	-58.83789063	-59.47265625	-62.15820313
-58.3984375	-58.83789063	-59.47265625	-62.15820313
-58.3984375	-58.83789063	-59.42382813	-62.15820313
-58.3984375	-58.83789063	-59.42382813	-62.15820313
-58.34960938	-58.83789063	-59.42382813	-62.15820313
-58.34960938	-58.83789063	-59.42382813	-62.15820313
-58.34960938	-58.83789063	-59.47265625	-62.15820313
-58.34960938	-58.83789063	-59.47265625	-62.15820313
-58.34960938	-58.83789063	-59.42382813	-62.15820313
-58.34960938	-58.83789063	-59.47265625	-62.20703125
-58.34960938	-58.83789063	-59.47265625	-62.20703125
-58.3984375	-58.83789063	-59.47265625	-62.20703125
-58.3984375	-58.83789063	-59.47265625	-62.20703125
-58.3984375	-58.83789063	-59.52148438	-62.15820313
-58.3984375	-58.83789063	-59.47265625	-62.15820313
-58.3984375	-58.83789063	-59.47265625	-62.15820313
-58.3984375	-58.88671875	-59.47265625	-62.15820313
-58.3984375	-58.88671875	-59.47265625	-62.15820313
-58.3984375	-58.88671875	-59.47265625	-62.15820313
-58.3984375	-58.88671875	-59.47265625	-62.15820313
-58.44726563	-58.83789063	-59.52148438	-62.15820313
-58.3984375	-58.83789063	-59.52148438	-62.20703125
-58.3984375	-58.83789063	-59.52148438	-62.20703125
-58.3984375	-58.88671875	-59.47265625	-62.20703125
-58.3984375	-58.88671875	-59.47265625	-62.20703125
-58.3984375	-58.88671875	-59.47265625	-62.20703125
-58.3984375	-58.88671875	-59.52148438	-62.20703125
-58.3984375	-58.88671875	-59.52148438	-62.20703125
-58.44726563	-58.88671875	-59.52148438	-62.20703125
-58.44726563	-58.88671875	-59.52148438	-62.20703125
-58.44726563	-58.88671875	-59.52148438	-62.20703125
-58.44726563	-58.88671875	-59.52148438	-62.20703125
-58.44726563	-58.88671875	-59.47265625	-62.20703125
-58.44726563	-58.88671875	-59.47265625	-62.20703125
-58.44726563	-58.88671875	-59.47265625	-62.20703125
-58.44726563	-58.83789063	-59.47265625	-62.20703125
-58.44726563	-58.83789063	-59.47265625	-62.25585938
-58.44726563	-58.83789063	-59.52148438	-62.25585938
-58.44726563	-58.83789063	-59.52148438	-62.20703125
-58.44726563	-58.88671875	-59.52148438	-62.20703125
-58.44726563	-58.88671875	-59.47265625	-62.20703125
-58.44726563	-58.88671875	-59.47265625	-62.25585938
-58.44726563	-58.88671875	-59.47265625	-62.25585938
-58.44726563	-58.88671875	-59.47265625	-62.25585938
-58.44726563	-58.88671875	-59.47265625	-62.20703125
-58.44726563	-58.88671875	-59.52148438	-62.20703125
-58.44726563	-58.88671875	-59.52148438	-62.20703125
-58.44726563	-58.93554688	-59.52148438	-62.20703125
-58.44726563	-58.93554688	-59.47265625	-62.20703125
-58.44726563	-58.93554688	-59.47265625	-62.25585938
-58.44726563	-58.93554688	-59.52148438	-62.20703125
-58.49609375	-58.93554688	-59.52148438	-62.20703125
-58.44726563	-58.93554688	-59.47265625	-62.20703125
-58.44726563	-58.984375	-59.47265625	-62.20703125
-58.49609375	-58.984375	-59.47265625	-62.20703125
-58.44726563	-58.93554688	-59.47265625	-62.20703125
-58.49609375	-58.93554688	-59.47265625	-62.20703125
-58.49609375	-58.93554688	-59.52148438	-62.25585938
-58.49609375	-58.93554688	-59.47265625	-62.25585938
-58.49609375	-58.93554688	-59.47265625	-62.20703125
-58.49609375	-58.93554688	-59.47265625	-62.20703125
-58.44726563	-58.93554688	-59.47265625	-62.20703125
-58.44726563	-58.93554688	-59.47265625	-62.20703125
-58.49609375	-58.93554688	-59.47265625	-62.20703125
-58.49609375	-58.93554688	-59.47265625	-62.20703125
-58.49609375	-58.93554688	-59.47265625	-62.20703125
-58.44726563	-58.93554688	-59.47265625	-62.20703125
-58.49609375	-58.984375	-59.47265625	-62.20703125
-58.49609375	-58.984375	-59.52148438	-62.20703125
-58.49609375	-58.984375	-59.52148438	-62.20703125
-58.49609375	-59.03320313	-59.52148438	-62.25585938
-58.44726563	-58.984375	-59.5703125	-62.20703125
-58.44726563	-58.984375	-59.5703125	-62.20703125
-58.44726563	-58.984375	-59.5703125	-62.20703125
-58.44726563	-58.984375	-59.52148438	-62.20703125
-58.49609375	-58.984375	-59.52148438	-62.20703125
-58.44726563	-58.984375	-59.52148438	-62.25585938
-58.44726563	-58.984375	-59.52148438	-62.20703125
-58.44726563	-58.984375	-59.5703125	-62.20703125
