CURR		0.2000
SPK		0.0028
SPK		0.0211
SPK		0.0396
SPK		0.0582
SPK		0.0768
SPK		0.0953
SPK		0.1139
SPK		0.1324
SPK		0.1510
SPK		0.1696
SPK		0.1881
SPK		0.2067
SPK		0.2253
SPK		0.2438
SPK		0.2624
SPK		0.2810
SPK		0.2995
SPK		0.3181
SPK		0.3367
SPK		0.3552
SPK		0.3738
SPK		0.3923
SPK		0.4109
SPK		0.4295
SPK		0.4480
SPK		0.4666
SPK		0.4852
--------------------
