array('d', [0.5577729072040267, 0.07958867567763074, 0.00016406158289938416]) ; (0.06357518656083301, 0.010695308657451422, 0.17391304347826086, 0.19117647058823528, 0.31039224019399514, 2.102394878942056e-06, 0.16603062108696023, 0.00013968973969349628, 0.45569028280250945, 0.01600581674822058)
array('d', [0.34116676537607715, 0.07776742347874306, 0.0009758322715306498]) ; (0.05685362342338328, 0.011298969286689881, 0.16176470588235295, 0.17910447761194026, 0.2915677108072298, 1.6899155031686444e-06, 0.10111682477317328, 0.00010536821660844818, 0.1301297472024662, 0.014007904629969965)
array('d', [0.5577729072040267, 0.1451014758803064, 0.0009011728319314608]) ; (0.016498291487084704, 0.011304300581252246, 0.017857142857142856, 0.0, 0.020399490012749683, 4.899755009187194e-07, 0.15735855123551534, 0.0003525832763812806, 0.2078555909414019, 0.009232596547659)
array('d', [0.5152289688472651, 0.17013683466018725, 0.00032608674615350103]) ; (0.05124128333650695, 0.014615017002401571, 0.0, 0.017857142857142856, 0.013599660008499787, 1.6899155031686444e-06, 0.0833278300678028, 0.0002560979723668183, 0.05077743565952954, 0.011748037535442546)
array('d', [0.0965583306657041, 0.11708394316972617, 0.00012491308577690732]) ; (0.024415957731845787, 0.011754536223949388, 0.9, 0.8965517241379309, 1.0, 1.2249387522967985e-07, 0.002592916374404363, 2.635930241333473e-05, 0.07986767485822305, 0.003837129853488746)
array('d', [0.14278416667057578, 0.1648824887897202, 0.00020709629994936134]) ; (0.025422144433280988, 0.012576211999897065, 0.9, 0.8965517241379309, 1.0, 6.24968751171836e-08, 0.00010345151960159277, 5.5444859725230656e-05, 0.06805293005671077, 0.00381625574592264)
array('d', [0.5577729072040267, 0.07958867567763074, 0.00016406158289938416]) ; (0.06357518656083301, 0.010695308657451422, 0.17391304347826086, 0.19117647058823528, 0.31039224019399514, 2.102394878942056e-06, 0.16603062108696023, 0.00013968973969349628, 0.45569028280250945, 0.01600581674822058)
array('d', [0.17230522319892733, 0.02620559940685075, 0.0007579630919263095]) ; (0.05895620491777443, 0.007850518246663928, 0.2597402597402597, 0.27631578947368424, 0.4246393840153997, 1.6255437217979453e-06, 0.05403420214268606, 0.00016906607089343747, 0.125976938819031, 0.0122941684358243)
array('d', [0.5577729072040267, 0.07958867567763074, 0.00016406158289938416]) ; (0.06357518656083301, 0.010695308657451422, 0.17391304347826086, 0.19117647058823528, 0.31039224019399514, 2.102394878942056e-06, 0.16603062108696023, 0.00013968973969349628, 0.45569028280250945, 0.01600581674822058)
array('d', [0.34281363907972895, 0.1062496651566528, 0.0002130611127221044]) ; (0.044235045182434644, 0.012917979042351292, 0.03636363636363636, 0.03773584905660377, 0.07474813129671758, 2.7561121926677964e-07, 0.08866225953091855, 0.00030043571285122455, 0.06499581493003415, 0.010518999880330506)
array('d', [0.17230522319892733, 0.07294252218181622, 0.0009011728319314608]) ; (0.0223461507078817, 0.010015646981431892, 0.9, 0.8965517241379309, 1.0, 7.562121889179215e-08, 0.031603702011479703, 2.381358303233171e-05, 0.011814744801512287, 0.0038467868965156434)
array('d', [0.123677501894749, 0.02978223635527679, 0.0009000052770549557]) ; (0.04986040861310643, 0.008948610193926287, 0.24, 0.25675675675675674, 0.39964000899977503, 1.2655617211229678e-06, 0.005738589769596008, 0.00018451034532662676, 0.007916524810224135, 0.010344374000167335)
array('d', [0.275222053394019, 0.04055003460373368, 0.00028401585784377517]) ; (0.0616971534779371, 0.008456757045505784, 0.27848101265822783, 0.2948717948717949, 0.4477638059048524, 2.55987200479984e-06, 0.06793809952266193, 9.22979178992541e-05, 0.16108500536872067, 0.014008104862178851)
array('d', [0.34116676537607715, 0.07776742347874306, 0.0009758322715306498]) ; (0.05685362342338328, 0.011298969286689881, 0.16176470588235295, 0.17910447761194026, 0.2915677108072298, 1.6899155031686444e-06, 0.10111682477317328, 0.00010536821660844818, 0.1301297472024662, 0.014007904629969965)
array('d', [0.34281363907972895, 0.1062496651566528, 0.0002130611127221044]) ; (0.044235045182434644, 0.012917979042351292, 0.03636363636363636, 0.03773584905660377, 0.07474813129671758, 2.7561121926677964e-07, 0.08866225953091855, 0.00030043571285122455, 0.06499581493003415, 0.010518999880330506)
array('d', [0.2745588495117577, 0.10622970631545206, 0.0009493412975330042]) ; (0.043663528355620755, 0.012387580433696328, 0.13636363636363635, 0.140625, 0.2489437764055899, 2.2498875042186093e-06, 0.01036161079807496, 4.2554976176756175e-05, 7.576069348158638e-05, 0.010869403032076097)
array('d', [0.5577729072040267, 0.1451014758803064, 0.0009011728319314608]) ; (0.016498291487084704, 0.011304300581252246, 0.017857142857142856, 0.0, 0.020399490012749683, 4.899755009187194e-07, 0.15735855123551534, 0.0003525832763812806, 0.2078555909414019, 0.009232596547659)
array('d', [0.5041937250326777, 0.14467592940420373, 0.00021057629537641763]) ; (0.04392867986578539, 0.013351945092017953, 0.09615384615384616, 0.0784313725490196, 0.1654958626034349, 4.224788757921611e-07, 0.11401993923342742, 0.00034350000586944116, 0.110330016090282, 0.01012110349740694)
array('d', [0.5577729072040267, 0.07958867567763074, 0.00016406158289938416]) ; (0.06357518656083301, 0.010695308657451422, 0.17391304347826086, 0.19117647058823528, 0.31039224019399514, 2.102394878942056e-06, 0.16603062108696023, 0.00013968973969349628, 0.45569028280250945, 0.01600581674822058)
array('d', [0.5381336826895236, 0.11734278165981357, 0.0003310086998528292]) ; (0.05579436797524944, 0.01307128694532789, 0.03389830508474576, 0.05172413793103448, 0.0807479813004675, 5.624718760546523e-07, 0.17412407018792994, 0.00033141580532993804, 0.303884559409478, 0.013819456135356288)
array('d', [0.275222053394019, 0.04055003460373368, 0.00028401585784377517]) ; (0.0616971534779371, 0.008456757045505784, 0.27848101265822783, 0.2948717948717949, 0.4477638059048524, 2.55987200479984e-06, 0.06793809952266193, 9.22979178992541e-05, 0.16108500536872067, 0.014008104862178851)
array('d', [0.3059646122573585, 0.11581351609352888, 0.0009177891369804885]) ; (0.04548632107515554, 0.012546704100942123, 0.12307692307692308, 0.140625, 0.23139421514462138, 2.2498875042186093e-06, 0.018402568530971237, 6.409675888904952e-05, 0.0015722682190438084, 0.010841429672320666)
array('d', [0.34281363907972895, 0.1062496651566528, 0.0002130611127221044]) ; (0.044235045182434644, 0.012917979042351292, 0.03636363636363636, 0.03773584905660377, 0.07474813129671758, 2.7561121926677964e-07, 0.08866225953091855, 0.00030043571285122455, 0.06499581493003415, 0.010518999880330506)
array('d', [0.3016391561020298, 0.1062496651566528, 0.0002130611127221044]) ; (0.045176005061985255, 0.012412961341705385, 0.08064516129032258, 0.09836065573770493, 0.15932101697457562, 1.43992800269991e-06, 0.04552538302398715, 0.00014876673295082478, 0.015806860738750914, 0.010224534403305317)
array('d', [0.5577729072040267, 0.14385088880425692, 0.0002146496068173006]) ; (0.028691342973318854, 0.009702875899460305, 0.0, 0.017857142857142856, 0.0029749256268593286, 4.899755009187194e-07, 0.16010475894274986, 0.00035705273095507274, 0.2146001144828256, 0.012901169423960994)
array('d', [0.2753447567160714, 0.039024896008304104, 0.00028401585784377517]) ; (0.06356872822832614, 0.008221635865813573, 0.2875, 0.2948717948717949, 0.45808854778630537, 2.55987200479984e-06, 0.06952399837876144, 0.00011016312888978973, 0.17294015092278386, 0.013997749684452892)
array('d', [0.17230522319892733, 0.07294252218181622, 0.0009229172399342549]) ; (0.022796489824121503, 0.010955436128888343, 0.8387096774193549, 0.8333333333333334, 0.48216294592635184, 1.2099395022686744e-06, 0.02215255004335063, 2.1154068796485074e-05, 0.0001451589490492089, 0.004221617887636509)
array('d', [0.5517373598497056, 0.19186985363970271, 0.0002146496068173006]) ; (0.04865335063530715, 0.013589560596247368, 0.06557377049180328, 0.08333333333333333, 0.13377165570860727, 2.480500973401017e-06, 0.06881708761984408, 0.0001998877728101928, 0.03341046582538002, 0.012603001328742008)
array('d', [0.3017881887064917, 0.10625006662691443, 0.0002130611127221044]) ; (0.04535837690807441, 0.012444304986021476, 0.08064516129032258, 0.09836065573770493, 0.1593960150996225, 1.43992800269991e-06, 0.04565374067197066, 0.0001487597876388892, 0.017046156033357136, 0.010499369883742376)
array('d', [0.3368712883623593, 0.07284588183899907, 0.0002130611127221044]) ; (0.053930350109325, 0.0116273144991594, 0.08064516129032258, 0.09836065573770493, 0.15922101947451314, 4.224788757921611e-07, 0.14708564428368456, 0.0002518626978789179, 0.23758553475825792, 0.01291340432115423)
array('d', [0.5577729072040267, 0.1451014758803064, 0.0009011728319314608]) ; (0.016498291487084704, 0.011304300581252246, 0.017857142857142856, 0.0, 0.020399490012749683, 4.899755009187194e-07, 0.15735855123551534, 0.0003525832763812806, 0.2078555909414019, 0.009232596547659)
array('d', [0.5577729072040267, 0.07958867567763074, 0.00016406158289938416]) ; (0.06357518656083301, 0.010695308657451422, 0.17391304347826086, 0.19117647058823528, 0.31039224019399514, 2.102394878942056e-06, 0.16603062108696023, 0.00013968973969349628, 0.45569028280250945, 0.01600581674822058)
array('d', [0.5577729072040267, 0.1451014758803064, 0.0009011728319314608]) ; (0.016498291487084704, 0.011304300581252246, 0.017857142857142856, 0.0, 0.020399490012749683, 4.899755009187194e-07, 0.15735855123551534, 0.0003525832763812806, 0.2078555909414019, 0.009232596547659)
array('d', [0.17230522319892733, 0.10634630549946997, 0.0009011728319314608]) ; (0.02366775001443914, 0.011006751633428942, 0.9, 0.8965517241379309, 1.0, 1.56242187792959e-08, 0.019539875535728276, 4.273981256622011e-05, 0.0018903591682419658, 0.0036987610523466375)
array('d', [0.21978184618662536, 0.07180112439615097, 0.00011508416677786098]) ; (0.0489474832445297, 0.011762675539335877, 0.13636363636363635, 0.15384615384615385, 0.2551436214094648, 1.3805559713385853e-06, 0.031258009481018346, 5.058465868888877e-05, 0.011943065371189979, 0.011199210999306545)
array('d', [0.5577729072040267, 0.1451014758803064, 0.0009011728319314608]) ; (0.016498291487084704, 0.011304300581252246, 0.017857142857142856, 0.0, 0.020399490012749683, 4.899755009187194e-07, 0.15735855123551534, 0.0003525832763812806, 0.2078555909414019, 0.009232596547659)
array('d', [0.3368712883623593, 0.1062496651566528, 0.0002130611127221044]) ; (0.050675140351715754, 0.01247213922442725, 0.109375, 0.1129032258064516, 0.20579485512862178, 1.56242187792959e-06, 0.0708386252834329, 0.00016085684075871348, 0.04363815944539432, 0.012568478187381976)
array('d', [0.5577729072040267, 0.1451014758803064, 0.0009011728319314608]) ; (0.016498291487084704, 0.011304300581252246, 0.017857142857142856, 0.0, 0.020399490012749683, 4.899755009187194e-07, 0.15735855123551534, 0.0003525832763812806, 0.2078555909414019, 0.009232596547659)
array('d', [0.21978184618662536, 0.07180112439615097, 0.00011508416677786098]) ; (0.0489474832445297, 0.011762675539335877, 0.13636363636363635, 0.15384615384615385, 0.2551436214094648, 1.3805559713385853e-06, 0.031258009481018346, 5.058465868888877e-05, 0.011943065371189979, 0.011199210999306545)
array('d', [0.275222053394019, 0.04055003460373368, 0.00028401585784377517]) ; (0.0616971534779371, 0.008456757045505784, 0.27848101265822783, 0.2948717948717949, 0.4477638059048524, 2.55987200479984e-06, 0.06793809952266193, 9.22979178992541e-05, 0.16108500536872067, 0.014008104862178851)
array('d', [0.5577729072040267, 0.07958867567763074, 0.00016406158289938416]) ; (0.06357518656083301, 0.010695308657451422, 0.17391304347826086, 0.19117647058823528, 0.31039224019399514, 2.102394878942056e-06, 0.16603062108696023, 0.00013968973969349628, 0.45569028280250945, 0.01600581674822058)
array('d', [0.3059646122573585, 0.11581351609352888, 0.0009177891369804885]) ; (0.04548632107515554, 0.012546704100942123, 0.12307692307692308, 0.140625, 0.23139421514462138, 2.2498875042186093e-06, 0.018402568530971237, 6.409675888904952e-05, 0.0015722682190438084, 0.010841429672320666)
array('d', [0.17230522319892733, 0.046032718441288985, 0.0009871344338521141]) ; (0.050908282853194244, 0.009622276560997513, 0.2597402597402597, 0.27631578947368424, 0.4240893977650559, 2.175516222829161e-06, 0.004147871364788127, 0.00013340841222208926, 0.0020661157024793263, 0.011462887497146268)
array('d', [0.2745588495117577, 0.10622970631545206, 0.0009493412975330042]) ; (0.043663528355620755, 0.012387580433696328, 0.13636363636363635, 0.140625, 0.2489437764055899, 2.2498875042186093e-06, 0.01036161079807496, 4.2554976176756175e-05, 7.576069348158638e-05, 0.010869403032076097)
array('d', [0.17230522319892733, 0.02620559940685075, 0.0007579630919263095]) ; (0.05895620491777443, 0.007850518246663928, 0.2597402597402597, 0.27631578947368424, 0.4246393840153997, 1.6255437217979453e-06, 0.05403420214268606, 0.00016906607089343747, 0.125976938819031, 0.0122941684358243)
array('d', [0.18951916553658216, 0.055251893863196004, 0.0007579630919263095]) ; (0.04840357791096096, 0.010928045932377305, 0.17391304347826086, 0.19117647058823528, 0.31059223519412016, 1.3805559713385853e-06, 0.02788471755024229, 8.486000529840484e-06, 0.01629696695337257, 0.010967203289848518)
array('d', [0.18951916553658216, 0.055251893863196004, 0.0007579630919263095]) ; (0.04840357791096096, 0.010928045932377305, 0.17391304347826086, 0.19117647058823528, 0.31059223519412016, 1.3805559713385853e-06, 0.02788471755024229, 8.486000529840484e-06, 0.01629696695337257, 0.010967203289848518)
array('d', [0.123677501894749, 0.02978223635527679, 0.0009000052770549557]) ; (0.04986040861310643, 0.008948610193926287, 0.24, 0.25675675675675674, 0.39964000899977503, 1.2655617211229678e-06, 0.005738589769596008, 0.00018451034532662676, 0.007916524810224135, 0.010344374000167335)
array('d', [0.34281363907972895, 0.1020713432815157, 0.0002130611127221044]) ; (0.03781563763890554, 0.008723008063426931, 0.0, 0.017857142857142856, 0.005274868128296793, 3.024848755671686e-07, 0.11020183141045373, 0.00029781580766474465, 0.09517881394296054, 0.011304340161427189)
array('d', [0.17230522319892733, 0.02620559940685075, 0.0007579630919263095]) ; (0.05801113578468081, 0.008639829992460966, 0.16176470588235295, 0.17910447761194026, 0.29231769205769853, 3.906054694823975e-07, 0.11578024928042378, 1.2868501304706166e-05, 0.28190554044498645, 0.011848295796456444)
array('d', [0.2745588495117577, 0.10622970631545206, 0.0009493412975330042]) ; (0.043663528355620755, 0.012387580433696328, 0.13636363636363635, 0.140625, 0.2489437764055899, 2.2498875042186093e-06, 0.01036161079807496, 4.2554976176756175e-05, 7.576069348158638e-05, 0.010869403032076097)
array('d', [0.17230522319892733, 0.02620559940685075, 0.000745720161301113]) ; (0.03195945275141245, 0.007864723117921676, 0.3132530120481928, 0.32926829268292684, 0.4884877878053049, 2.3255087231104014e-06, 0.016805318518264025, 0.0009383008402471778, 0.05799060193273941, 0.008166190265283774)
array('d', [0.17230522319892733, 0.02620559940685075, 0.0007579630919263095]) ; (0.05801113578468081, 0.008639829992460966, 0.16176470588235295, 0.17910447761194026, 0.29231769205769853, 3.906054694823975e-07, 0.11578024928042378, 1.2868501304706166e-05, 0.28190554044498645, 0.011848295796456444)
array('d', [0.0965583306657041, 0.05827902103371979, 0.00012491308577690732]) ; (0.02195796121778439, 0.010132841452680973, 0.9, 0.8965517241379309, 1.0, 0.0, 0.009080130985128092, 1.8118784322085241e-06, 0.0018903591682419658, 0.0035914567541276113)
array('d', [0.17230522319892733, 0.02620559940685075, 0.0007579630919263095]) ; (0.05895620491777443, 0.007850518246663928, 0.2597402597402597, 0.27631578947368424, 0.4246393840153997, 1.6255437217979453e-06, 0.05403420214268606, 0.00016906607089343747, 0.125976938819031, 0.0122941684358243)
array('d', [0.17230522319892733, 0.07294252218181622, 0.0009229172399342549]) ; (0.022796489824121503, 0.010955436128888343, 0.8387096774193549, 0.8333333333333334, 0.48216294592635184, 1.2099395022686744e-06, 0.02215255004335063, 2.1154068796485074e-05, 0.0001451589490492089, 0.004221617887636509)
array('d', [0.17230522319892733, 0.02620559940685075, 0.0007579630919263095]) ; (0.05801113578468081, 0.008639829992460966, 0.16176470588235295, 0.17910447761194026, 0.29231769205769853, 3.906054694823975e-07, 0.11578024928042378, 1.2868501304706166e-05, 0.28190554044498645, 0.011848295796456444)
array('d', [0.5577729072040267, 0.1451014758803064, 0.0009011728319314608]) ; (0.016498291487084704, 0.011304300581252246, 0.017857142857142856, 0.0, 0.020399490012749683, 4.899755009187194e-07, 0.15735855123551534, 0.0003525832763812806, 0.2078555909414019, 0.009232596547659)
array('d', [0.34281363907972895, 0.1020713432815157, 0.0002130611127221044]) ; (0.03781563763890554, 0.008723008063426931, 0.0, 0.017857142857142856, 0.005274868128296793, 3.024848755671686e-07, 0.11020183141045373, 0.00029781580766474465, 0.09517881394296054, 0.011304340161427189)
array('d', [0.14953355306447672, 0.03707399960324523, 0.00023519651201384998]) ; (0.05096505795179816, 0.009704331920532354, 0.2191780821917808, 0.2361111111111111, 0.37279068023299416, 1.3224338774796049e-06, 0.017276106543195235, 3.7303433818152305e-05, 0.018332217188137184, 0.01080557789623784)
array('d', [0.2536837291551606, 0.07161987338055432, 0.00011508416677786098]) ; (0.04900948638284068, 0.01203730730882502, 0.05, 0.06779661016949153, 0.10702232444188896, 2.499875004687344e-07, 0.09910128624056236, 0.00022274125711807392, 0.09163209110737808, 0.011370700309454274)
array('d', [0.5577729072040267, 0.14385088880425692, 0.0002146496068173006]) ; (0.028691342973318854, 0.009702875899460305, 0.0, 0.017857142857142856, 0.0029749256268593286, 4.899755009187194e-07, 0.16010475894274986, 0.00035705273095507274, 0.2146001144828256, 0.012901169423960994)
array('d', [0.21978184618662536, 0.07180112439615097, 0.00011508416677786098]) ; (0.0489474832445297, 0.011762675539335877, 0.13636363636363635, 0.15384615384615385, 0.2551436214094648, 1.3805559713385853e-06, 0.031258009481018346, 5.058465868888877e-05, 0.011943065371189979, 0.011199210999306545)
array('d', [0.275222053394019, 0.04055003460373368, 0.00028401585784377517]) ; (0.060911011501240515, 0.009602611632171364, 0.13636363636363635, 0.15384615384615385, 0.2533436664083398, 5.624718760546523e-07, 0.15805783461819806, 0.00012516111130018694, 0.40742417383431406, 0.013412787615162416)
array('d', [0.17230522319892733, 0.02620559940685075, 0.0007579630919263095]) ; (0.05895620491777443, 0.007850518246663928, 0.2597402597402597, 0.27631578947368424, 0.4246393840153997, 1.6255437217979453e-06, 0.05403420214268606, 0.00016906607089343747, 0.125976938819031, 0.0122941684358243)
array('d', [0.2753447567160714, 0.039024896008304104, 0.00028401585784377517]) ; (0.06356872822832614, 0.008221635865813573, 0.2875, 0.2948717948717949, 0.45808854778630537, 2.55987200479984e-06, 0.06952399837876144, 0.00011016312888978973, 0.17294015092278386, 0.013997749684452892)
array('d', [0.21978184618662536, 0.029072846431339457, 0.00011418453288036549]) ; (0.059353022166549856, 0.007619558263574098, 0.3048780487804878, 0.32098765432098764, 0.4789630259243519, 2.480500973401017e-06, 0.046041955110074015, 0.0005212365291256625, 0.1372007452607476, 0.01269517268816641)
array('d', [0.0965583306657041, 0.05827902103371979, 0.00012491308577690732]) ; (0.02195796121778439, 0.010132841452680973, 0.9, 0.8965517241379309, 1.0, 0.0, 0.009080130985128092, 1.8118784322085241e-06, 0.0018903591682419658, 0.0035914567541276113)
array('d', [0.17230522319892733, 0.07294252218181622, 0.0009229172399342549]) ; (0.022796489824121503, 0.010955436128888343, 0.8387096774193549, 0.8333333333333334, 0.48216294592635184, 1.2099395022686744e-06, 0.02215255004335063, 2.1154068796485074e-05, 0.0001451589490492089, 0.004221617887636509)
array('d', [0.34116676537607715, 0.07776742347874306, 0.0009873625513367834]) ; (0.057310408729076924, 0.010696652576650301, 0.2191780821917808, 0.2361111111111111, 0.3711157221069473, 2.480500973401017e-06, 0.06854333286131968, 1.9836307950844595e-05, 0.08139597963253258, 0.01411960328067565)
array('d', [0.17230522319892733, 0.07294252218181622, 0.0009229172399342549]) ; (0.022796489824121503, 0.010955436128888343, 0.8387096774193549, 0.8333333333333334, 0.48216294592635184, 1.2099395022686744e-06, 0.02215255004335063, 2.1154068796485074e-05, 0.0001451589490492089, 0.004221617887636509)
array('d', [0.34196688515824336, 0.028096046571342903, 0.0008768129403797496]) ; (0.09346893860478474, 0.011624354145298896, 0.35227272727272735, 0.26666666666666666, 0.8016549586260343, 0.03823789058157224, 0.16932097042394784, 8.750540976278853e-07, 0.8441237761374392, 0.01832987141651652)
array('d', [0.3016391561020298, 0.1062496651566528, 0.0002130611127221044]) ; (0.045176005061985255, 0.012412961341705385, 0.08064516129032258, 0.09836065573770493, 0.15932101697457562, 1.43992800269991e-06, 0.04552538302398715, 0.00014876673295082478, 0.015806860738750914, 0.010224534403305317)
array('d', [0.17230522319892733, 0.02620559940685075, 0.0007579630919263095]) ; (0.05895620491777443, 0.007850518246663928, 0.2597402597402597, 0.27631578947368424, 0.4246393840153997, 1.6255437217979453e-06, 0.05403420214268606, 0.00016906607089343747, 0.125976938819031, 0.0122941684358243)
array('d', [0.5517373598497056, 0.19186985363970271, 0.0002146496068173006]) ; (0.04865335063530715, 0.013589560596247368, 0.06557377049180328, 0.08333333333333333, 0.13377165570860727, 2.480500973401017e-06, 0.06881708761984408, 0.0001998877728101928, 0.03341046582538002, 0.012603001328742008)
array('d', [0.21978184618662536, 0.07180112439615097, 0.00011508416677786098]) ; (0.0489474832445297, 0.011762675539335877, 0.13636363636363635, 0.15384615384615385, 0.2551436214094648, 1.3805559713385853e-06, 0.031258009481018346, 5.058465868888877e-05, 0.011943065371189979, 0.011199210999306545)
array('d', [0.21978184618662536, 0.07180112439615097, 0.00011508416677786098]) ; (0.0489474832445297, 0.011762675539335877, 0.13636363636363635, 0.15384615384615385, 0.2551436214094648, 1.3805559713385853e-06, 0.031258009481018346, 5.058465868888877e-05, 0.011943065371189979, 0.011199210999306545)
array('d', [0.5152289688472651, 0.17013683466018725, 0.00032608674615350103]) ; (0.05124128333650695, 0.014615017002401571, 0.0, 0.017857142857142856, 0.013599660008499787, 1.6899155031686444e-06, 0.0833278300678028, 0.0002560979723668183, 0.05077743565952954, 0.011748037535442546)
array('d', [0.17230522319892733, 0.10634630549946997, 0.0009011728319314608]) ; (0.02366775001443914, 0.011006751633428942, 0.9, 0.8965517241379309, 1.0, 1.56242187792959e-08, 0.019539875535728276, 4.273981256622011e-05, 0.0018903591682419658, 0.0036987610523466375)
array('d', [0.18951916553658216, 0.055251893863196004, 0.0007579630919263095]) ; (0.04840357791096096, 0.010928045932377305, 0.17391304347826086, 0.19117647058823528, 0.31059223519412016, 1.3805559713385853e-06, 0.02788471755024229, 8.486000529840484e-06, 0.01629696695337257, 0.010967203289848518)
array('d', [0.21978184618662536, 0.029072846431339457, 0.00011418453288036549]) ; (0.059353022166549856, 0.007619558263574098, 0.3048780487804878, 0.32098765432098764, 0.4789630259243519, 2.480500973401017e-06, 0.046041955110074015, 0.0005212365291256625, 0.1372007452607476, 0.01269517268816641)
array('d', [0.21978184618662536, 0.07180112439615097, 0.00011508416677786098]) ; (0.0489474832445297, 0.011762675539335877, 0.13636363636363635, 0.15384615384615385, 0.2551436214094648, 1.3805559713385853e-06, 0.031258009481018346, 5.058465868888877e-05, 0.011943065371189979, 0.011199210999306545)
array('d', [0.5577729072040267, 0.14385088880425692, 0.0002146496068173006]) ; (0.028691342973318854, 0.009702875899460305, 0.0, 0.017857142857142856, 0.0029749256268593286, 4.899755009187194e-07, 0.16010475894274986, 0.00035705273095507274, 0.2146001144828256, 0.012901169423960994)
array('d', [0.17230522319892733, 0.02620559940685075, 0.0007579630919263095]) ; (0.05895620491777443, 0.007850518246663928, 0.2597402597402597, 0.27631578947368424, 0.4246393840153997, 1.6255437217979453e-06, 0.05403420214268606, 0.00016906607089343747, 0.125976938819031, 0.0122941684358243)
array('d', [0.17230522319892733, 0.02620559940685075, 0.000745720161301113]) ; (0.03195945275141245, 0.007864723117921676, 0.3132530120481928, 0.32926829268292684, 0.4884877878053049, 2.3255087231104014e-06, 0.016805318518264025, 0.0009383008402471778, 0.05799060193273941, 0.008166190265283774)
array('d', [0.3017881887064917, 0.10625006662691443, 0.0002130611127221044]) ; (0.04535837690807441, 0.012444304986021476, 0.08064516129032258, 0.09836065573770493, 0.1593960150996225, 1.43992800269991e-06, 0.04565374067197066, 0.0001487597876388892, 0.017046156033357136, 0.010499369883742376)
array('d', [0.17230522319892733, 0.046032718441288985, 0.0009871344338521141]) ; (0.050908282853194244, 0.009622276560997513, 0.2597402597402597, 0.27631578947368424, 0.4240893977650559, 2.175516222829161e-06, 0.004147871364788127, 0.00013340841222208926, 0.0020661157024793263, 0.011462887497146268)
array('d', [0.17230522319892733, 0.046032718441288985, 0.0009871344338521141]) ; (0.050908282853194244, 0.009622276560997513, 0.2597402597402597, 0.27631578947368424, 0.4240893977650559, 2.175516222829161e-06, 0.004147871364788127, 0.00013340841222208926, 0.0020661157024793263, 0.011462887497146268)
array('d', [0.14953355306447672, 0.03707399960324523, 0.00023519651201384998]) ; (0.05096505795179816, 0.009704331920532354, 0.2191780821917808, 0.2361111111111111, 0.37279068023299416, 1.3224338774796049e-06, 0.017276106543195235, 3.7303433818152305e-05, 0.018332217188137184, 0.01080557789623784)
array('d', [0.3017881887064917, 0.10625006662691443, 0.0002130611127221044]) ; (0.04535837690807441, 0.012444304986021476, 0.08064516129032258, 0.09836065573770493, 0.1593960150996225, 1.43992800269991e-06, 0.04565374067197066, 0.0001487597876388892, 0.017046156033357136, 0.010499369883742376)
array('d', [0.275222053394019, 0.04055003460373368, 0.00028401585784377517]) ; (0.0616971534779371, 0.008456757045505784, 0.27848101265822783, 0.2948717948717949, 0.4477638059048524, 2.55987200479984e-06, 0.06793809952266193, 9.22979178992541e-05, 0.16108500536872067, 0.014008104862178851)
array('d', [0.5152289688472651, 0.17013683466018725, 0.00032608674615350103]) ; (0.05124128333650695, 0.014615017002401571, 0.0, 0.017857142857142856, 0.013599660008499787, 1.6899155031686444e-06, 0.0833278300678028, 0.0002560979723668183, 0.05077743565952954, 0.011748037535442546)
array('d', [0.17230522319892733, 0.07294252218181622, 0.0009229172399342549]) ; (0.022796489824121503, 0.010955436128888343, 0.8387096774193549, 0.8333333333333334, 0.48216294592635184, 1.2099395022686744e-06, 0.02215255004335063, 2.1154068796485074e-05, 0.0001451589490492089, 0.004221617887636509)
array('d', [0.17230522319892733, 0.02620559940685075, 0.000745720161301113]) ; (0.03195945275141245, 0.007864723117921676, 0.3132530120481928, 0.32926829268292684, 0.4884877878053049, 2.3255087231104014e-06, 0.016805318518264025, 0.0009383008402471778, 0.05799060193273941, 0.008166190265283774)
array('d', [0.17230522319892733, 0.07289119261651952, 0.00014133090190417244]) ; (0.04144057199598649, 0.01185241024187487, 0.16176470588235295, 0.17910447761194026, 0.29004274893127674, 2.030523472557295e-06, 0.014098078110478893, 7.809564722687e-06, 0.02394412040899551, 0.009038675696408163)
array('d', [0.17230522319892733, 0.02620559940685075, 0.000749867578610468]) ; (0.05801230032848591, 0.008643290653497625, 0.16176470588235295, 0.17910447761194026, 0.29231769205769853, 3.906054694823975e-07, 0.11578658701960062, 1.2870844041089012e-05, 0.28087949747277285, 0.011848473313355)
array('d', [0.5152289688472651, 0.17013683466018725, 0.00032608674615350103]) ; (0.05124128333650695, 0.014615017002401571, 0.0, 0.017857142857142856, 0.013599660008499787, 1.6899155031686444e-06, 0.0833278300678028, 0.0002560979723668183, 0.05077743565952954, 0.011748037535442546)
array('d', [0.17230522319892733, 0.050976198221774745, 0.0009229172399342549]) ; (0.04768579864454216, 0.010904168023516186, 0.08064516129032258, 0.09836065573770493, 0.15849603759906003, 1.4061796901366308e-07, 0.05993002525840664, 0.0001364173548228098, 0.044043151794499594, 0.01077691845952689)
array('d', [0.21978184618662536, 0.07180112439615097, 0.00011508416677786098]) ; (0.04425953116391645, 0.01170435296413891, 0.017241379310344827, 0.03508771929824561, 0.04322391940201495, 1.5999200029999e-07, 0.062364871281902684, 0.00021243991157374046, 0.03520159827003725, 0.010171124173083492)
