0, 0, 19.613352039895524, [0.30221704514039094, 0.38597236860290085, 0.9184067694080875, 0.520254326780975, 0.30188645053211893, 0.4833216349162761, 0.2997479429768589, 0.39545874527371183, 0.01814022648240221, 0.468338101599746, 0.9382123683877228, 0.7772985590900973, 0.14460291307683526, 0.4162525258847056, 0.6526451782775538, 0.2089037976248087]
0, 1, 137.574663680926, [0.24794592561883522, 0.6507163290842878, 0.6449705402054657, 0.3035773982025144, 0.08490023451650053, 0.4745432016213894, 0.40435472696204, 0.80389125093982, 0.4370359126730705, 0.5334115190584806, 0.8374475687243288, 0.21789251078811978, 0.08861139765052717, 0.13036900091710235, 0.18479896273965457, 0.33374354953867424]
0, 2, 143.33810022090253, [0.22562003209701165, 0.6395818480278753, 0.22725074942990298, 0.8460167203360796, 0.11077711363468701, 0.21639503417142847, 0.07851345812154953, 0.7274034641509972, 0.8646967316518104, 0.2609700744506672, 0.3674356217233792, 0.9253032671354307, 0.7501419793388406, 0.6660660815209573, 0.47327216662482485, 0.7851329922208694]
0, 3, 153.06655751941113, [0.0003270257980189095, 0.3035545843256505, 0.5532170098574366, 0.14086418696554304, 0.21737408082789522, 0.9546113494902779, 0.5076704896785111, 0.10103956159092142, 0.9331816613725471, 0.27535571523080304, 0.4650537008159439, 0.22907360776680796, 0.5831657109020881, 0.7875050539632747, 0.2805262840224019, 0.3090931684026682]
0, 4, 256.46627275216036, [0.48574834358734276, 0.7586029957513318, 0.4086747150334563, 0.10120063348380348, 0.6969360244002114, 0.461844197951674, 0.5034692183170107, 0.27107244733018865, 0.36603954947131, 0.7420132129131018, 0.5336312226488807, 0.9339976903041197, 0.9469540726321605, 0.92787063040789, 0.6472779345414627, 0.7406284207471135]
0, 5, 360.11249542514565, [0.014276498315052621, 0.5300970662373066, 0.2541217544453248, 0.07627525435784555, 0.9230186633336626, 0.6542256007101719, 0.610876614914377, 0.46236947145744844, 0.4378647362427037, 0.8901573023513836, 0.6499530670546373, 0.6491474746651931, 0.8745839871360436, 0.18723202508846448, 0.34437689984636877, 0.9435738097666988]
0, 6, 362.58616833054094, [0.16613377195455392, 0.7476248766585165, 0.1181987882320098, 0.10023551036959866, 0.0880656508669666, 0.9480209496930602, 0.14148034029371737, 0.0755363592890671, 0.8888606750262873, 0.7540512208862502, 0.36516639980512366, 0.5056830383715647, 0.048381808422827355, 0.9717630454344113, 0.9700384408128825, 0.7214149740967862]
0, 7, 692.6010351403373, [0.7943727949573877, 0.7580362276008407, 0.6374032662889376, 0.6940898700901386, 0.8893076704389448, 0.0292898329511867, 0.5336527044336592, 0.9667353520776953, 0.5225553281776604, 0.029394821039444685, 0.9295746191507577, 0.15290887934886999, 0.5397011725519365, 0.36104094121278996, 0.7652400602760948, 0.20338601451441507]
0, 8, 703.4172677984768, [0.44016602461838306, 0.13959985125394037, 0.8729421520690768, 0.6682205214932229, 0.36123459293556726, 0.18167879250347607, 0.00786611214813937, 0.6100016621971845, 0.561497122804714, 0.0942900150642273, 0.05974239293275385, 0.46149355457764063, 0.7487638491833384, 0.007637558640299247, 0.7982008342783056, 0.6011116682481393]
0, 9, 1560.7635292009516, [0.9085506848193617, 0.4247091824969128, 0.8418417915109482, 0.47000231140228577, 0.1491641026296857, 0.7078059788709974, 0.7207065868829092, 0.784606728206352, 0.2130068733894971, 0.0987157554279613, 0.8282600287407446, 0.4437028717067085, 0.6091001142881055, 0.6577081335428161, 0.7619060429809343, 0.8595602164418498]
1, 0, 5.433592467009361, [0.36738346642171815, 0.5965361829931336, 1, 0.7375983863507709, 0.3371473208481347, 0.6942868669647081, 0.5355094060846519, 0.7216707145346531, 0.12109524411867012, 0.34225514311328664, 0.7557093069862193, 0.8510777996554667, 0.06082297781290047, 0.4203258899040517, 0.7872806852954105, 0.4168832137935799]
1, 1, 5.733081213226271, [0.21196035770389812, 0.2824996554140672, 0.9193036673416519, 0.19746216639878006, 0.20514888697628914, 0.2600820309978781, 0.24451236721704953, 0.5782555814288534, 0, 0.4480900256783911, 0.6783577866621402, 1, 0.19227495184257679, 0.6288047108336609, 0.796268831592623, 0.1862839682748456]
1, 2, 19.613352039895524, [0.30221704514039094, 0.38597236860290085, 0.9184067694080875, 0.520254326780975, 0.30188645053211893, 0.4833216349162761, 0.2997479429768589, 0.39545874527371183, 0.01814022648240221, 0.468338101599746, 0.9382123683877228, 0.7772985590900973, 0.14460291307683526, 0.4162525258847056, 0.6526451782775538, 0.2089037976248087]
1, 3, 20.52843817257013, [0.3496694068515275, 0.3684196102240715, 1, 0.5185520040778687, 0.25197827361598296, 0.48495106152738904, 0.31034753321802566, 0.28920349458862404, 0.12582591174635716, 0.41732693189800046, 1, 0.31918159986714234, 0.17163357430418275, 0.479409274497243, 0.5089744756860874, 0.24929467813121392]
1, 4, 124.4529293331999, [0.40658676669409405, 0.31963413057609635, 0.9297538565566931, 0.8672694758807756, 0.21831563078682575, 0.5157537262359813, 0.07123833222829717, 0.5705930788631284, 0.015760397846582563, 0.6729909006961613, 1, 1, 0, 0.3547428318720359, 0.581748970195598, 0.3056537957077396]
