1 0 8.42 0.24189 0.502138 0.0888015
2 0 12.59 0.24189 0.45629 0.0711163
3 0 16.75 0.24189 0.42269 0.0570915
4 0 20.92 0.213115 0.404423 0.0588575
5 0 25.09 0.213115 0.393391 0.0561288
6 0 29.25 0.213115 0.388566 0.0537397
7 0 33.43 0.213115 0.382484 0.0534716
8 0 37.59 0.213115 0.374228 0.052377
9 0 41.76 0.213115 0.366458 0.0507015
10 0 45.94 0.213115 0.36215 0.0485663
11 0 50.11 0.213115 0.359283 0.0473061
12 0 54.28 0.213115 0.35907 0.0471113
13 0 58.46 0.213115 0.355469 0.0475516
14 0 62.62 0.213115 0.350673 0.0471089
15 0 66.78 0.205708 0.344208 0.0487027
16 0 70.95 0.205708 0.342386 0.0495621
17 0 75.11 0.205708 0.335932 0.0478543
18 0 79.27 0.205708 0.33062 0.047888
19 0 83.44 0.205708 0.327902 0.0462784
20 0 87.61 0.205708 0.322941 0.0452739
21 0 91.76 0.205708 0.320741 0.0444614
22 0 95.92 0.205708 0.316754 0.0439383
23 0 100.09 0.205708 0.313217 0.0442004
24 0 104.26 0.205708 0.309179 0.0424048
25 0 108.42 0.205708 0.306399 0.0416991
26 0 112.59 0.205708 0.30012 0.0405241
27 0 116.75 0.205708 0.297886 0.0401204
28 0 120.91 0.205708 0.296766 0.0391354
29 0 125.09 0.205708 0.294332 0.037435
30 0 129.25 0.205708 0.293268 0.03708
31 0 133.41 0.205708 0.293268 0.03708
32 0 137.57 0.205708 0.292107 0.035999
33 0 141.75 0.205708 0.291542 0.0353258
34 0 145.92 0.205708 0.288809 0.0339707
35 0 150.07 0.205708 0.288532 0.0336687
36 0 154.26 0.205708 0.288213 0.0333552
37 0 158.43 0.205708 0.287252 0.033271
38 0 162.69 0.187186 0.284923 0.0338718
39 0 166.85 0.187186 0.284776 0.0337019
40 0 171.12 0.187186 0.28399 0.0331586
41 0 175.29 0.187186 0.282648 0.0338839
42 0 179.44 0.187186 0.282073 0.033634
43 0 183.62 0.187186 0.282073 0.033634
44 0 187.78 0.187186 0.282073 0.033634
45 0 191.96 0.187186 0.281647 0.0333731
46 0 196.11 0.187186 0.281105 0.0331303
47 0 200.27 0.187186 0.279886 0.0330542
48 0 204.44 0.187186 0.279324 0.0326391
49 0 208.62 0.187186 0.276628 0.0322027
50 0 212.77 0.187186 0.276628 0.0322027
51 0 216.97 0.187186 0.276381 0.0319751
52 0 221.12 0.187186 0.276234 0.0318183
53 0 225.3 0.187186 0.276234 0.0318183
54 0 229.46 0.187186 0.274087 0.0318371
55 0 233.62 0.187186 0.273405 0.0316602
56 0 237.78 0.187186 0.273266 0.0315014
57 0 241.94 0.187186 0.273201 0.0314199
58 0 246.1 0.187186 0.273201 0.0314199
59 0 250.28 0.187186 0.272299 0.0313777
60 0 254.44 0.187186 0.272247 0.0313157
61 0 258.61 0.187186 0.272217 0.0312799
62 0 262.79 0.187186 0.271803 0.0310318
63 0 266.95 0.187186 0.270585 0.030647
64 0 271.1 0.187186 0.270585 0.030647
65 0 275.26 0.187186 0.270585 0.030647
66 0 279.43 0.187186 0.269841 0.0306007
67 0 283.6 0.187186 0.268774 0.0309781
68 0 287.77 0.187186 0.268702 0.0308952
69 0 291.95 0.187186 0.26682 0.0304321
70 0 296.12 0.187186 0.266079 0.0303962
71 0 300.29 0.187186 0.265614 0.0299969
72 0 304.45 0.187186 0.265376 0.0297943
73 0 308.62 0.187186 0.265376 0.0297943
74 0 312.79 0.187186 0.265089 0.0295762
75 0 316.96 0.187186 0.265089 0.0295762
76 0 321.13 0.187186 0.264291 0.0296539
77 0 325.32 0.165089 0.262496 0.0307866
78 0 329.49 0.165089 0.262005 0.030553
79 0 333.71 0.165089 0.261898 0.0304329
80 0 337.89 0.165089 0.261217 0.030323
81 0 342.1 0.165089 0.260983 0.030065
82 0 346.29 0.165089 0.260769 0.0298601
83 0 350.48 0.165089 0.260504 0.0296343
84 0 354.66 0.165089 0.258449 0.0299258
85 0 358.89 0.165089 0.258449 0.0299258
86 0 363.09 0.165089 0.25645 0.0300582
87 0 367.29 0.165089 0.256044 0.029818
88 0 371.49 0.165089 0.256044 0.029818
89 0 375.67 0.165089 0.255084 0.0294247
90 0 379.83 0.165089 0.254282 0.0295132
91 0 384.01 0.165089 0.253128 0.0294033
92 0 388.2 0.165089 0.252123 0.028998
93 0 392.39 0.165089 0.252086 0.0289516
94 0 396.58 0.165089 0.251861 0.0287518
95 0 400.77 0.165089 0.250441 0.028277
96 0 404.99 0.165089 0.249825 0.0281361
97 0 409.19 0.165089 0.249825 0.0281361
98 0 413.38 0.165089 0.249825 0.0281361
99 0 417.63 0.165089 0.249687 0.0279859
100 0 421.84 0.165089 0.248274 0.0275122
