0, 100, (0.18413344296897324, 0.5, 1, 0.1296737474064973, 0.0, 0.008497487603305785, 0.17502013368668773, 0.375, 0.0005586776859504133, 0.11034675743923353, 0.5217391304347826, 4.525619834710744e-05), (0.07231078804002913, 0.8, 1, 0.07151851885835668, 0.375, 0.007969619834710744, 0.06832485562685371, 0.15384615384615385, 0.000460297520661157, 0.0779623706305914, 0.12903225806451613, 2.975206611570248e-05), 0.0999179880100216, 0.25007517538632046, 0.31692593859916823
1, 100, (0.18413344296897324, 0.5, 1, 0.1296737474064973, 0.0, 0.008497487603305785, 0.17502013368668773, 0.375, 0.0005586776859504133, 0.11034675743923353, 0.5217391304347826, 4.525619834710744e-05), (0.059946990541451126, 0.0, 0, 0.024260394912655345, 0.6666666666666666, 1, 0.03582243772033508, 0.5714285714285714, 0.07192148760330579, 0.024624419384887127, 0.5217391304347826, 0.004452528925619835), 0.1, 0.250469329483393, 0.31709312036653636
2, 100, (0.18413344296897324, 0.5, 1, 0.1296737474064973, 0.0, 0.008497487603305785, 0.17502013368668773, 0.375, 0.0005586776859504133, 0.11034675743923353, 0.5217391304347826, 4.525619834710744e-05), (0.059946990541451126, 0.0, 0, 0.024260394912655345, 0.6666666666666666, 1, 0.03582243772033508, 0.5714285714285714, 0.07192148760330579, 0.024624419384887127, 0.5217391304347826, 0.004452528925619835), 0.10161733741575857, 0.25136219465235354, 0.318345543909887
3, 100, (0.18413344296897324, 0.5, 1, 0.1296737474064973, 0.0, 0.008497487603305785, 0.17502013368668773, 0.375, 0.0005586776859504133, 0.11034675743923353, 0.5217391304347826, 4.525619834710744e-05), (0.06075178601915379, 0.0, 0, 0.024697324708188202, 0.6666666666666666, 1, 0.03305029474277121, 0.8333333333333334, 1, 0.04961618303612496, 0.6666666666666666, 0.005584165289256198), 0.1, 0.25038764411135545, 0.31914455075674375
4, 100, (0.18413344296897324, 0.5, 1, 0.1296737474064973, 0.0, 0.008497487603305785, 0.17502013368668773, 0.375, 0.0005586776859504133, 0.11034675743923353, 0.5217391304347826, 4.525619834710744e-05), (0.06075178601915379, 0.0, 0, 0.024697324708188202, 0.6666666666666666, 1, 0.03305029474277121, 0.8333333333333334, 1, 0.04961618303612496, 0.6666666666666666, 0.005584165289256198), 0.1, 0.25043481273506646, 0.3189736858317959
5, 100, (0.18413344296897324, 0.5, 1, 0.1296737474064973, 0.0, 0.008497487603305785, 0.17502013368668773, 0.375, 0.0005586776859504133, 0.11034675743923353, 0.5217391304347826, 4.525619834710744e-05), (0.06075178601915379, 0.0, 0, 0.024697324708188202, 0.6666666666666666, 1, 0.03305029474277121, 0.8333333333333334, 1, 0.04961618303612496, 0.6666666666666666, 0.005584165289256198), 0.09797096394520227, 0.24749315753142345, 0.31809508015550325
6, 100, (0.18413344296897324, 0.5, 1, 0.1296737474064973, 0.0, 0.008497487603305785, 0.17502013368668773, 0.375, 0.0005586776859504133, 0.11034675743923353, 0.5217391304347826, 4.525619834710744e-05), (0.05936392436095995, 0.0, 0, 0.024656681835039992, 0.6666666666666666, 1, 0.019338931448263957, 0.5714285714285714, 0.3705488925619835, 0.02960912326285941, 0.4583333333333333, 0.005079801652892562), 0.09797096394520227, 0.24647868223544198, 0.3161477106677586
7, 100, (0.18413344296897324, 0.5, 1, 0.1296737474064973, 0.0, 0.008497487603305785, 0.17502013368668773, 0.375, 0.0005586776859504133, 0.11034675743923353, 0.5217391304347826, 4.525619834710744e-05), (0.05936392436095995, 0.0, 0, 0.024656681835039992, 0.6666666666666666, 1, 0.019338931448263957, 0.5714285714285714, 0.3705488925619835, 0.02960912326285941, 0.4583333333333333, 0.005079801652892562), 0.09480644567018297, 0.24558408820839817, 0.31703550465315067
8, 100, (0.18413344296897324, 0.5, 1, 0.1296737474064973, 0.0, 0.008497487603305785, 0.17502013368668773, 0.375, 0.0005586776859504133, 0.11034675743923353, 0.5217391304347826, 4.525619834710744e-05), (0.05936392436095995, 0.0, 0, 0.024656681835039992, 0.6666666666666666, 1, 0.019338931448263957, 0.5714285714285714, 0.3705488925619835, 0.02960912326285941, 0.4583333333333333, 0.005079801652892562), 0.08830707290301089, 0.23814328880870425, 0.31208788289263867
9, 100, (0.18413344296897324, 0.5, 1, 0.1296737474064973, 0.0, 0.008497487603305785, 0.17502013368668773, 0.375, 0.0005586776859504133, 0.11034675743923353, 0.5217391304347826, 4.525619834710744e-05), (0.05936392436095995, 0.0, 0, 0.024656681835039992, 0.6666666666666666, 1, 0.019338931448263957, 0.5714285714285714, 0.3705488925619835, 0.02960912326285941, 0.4583333333333333, 0.005079801652892562), 0.08848147133164096, 0.2437822808609908, 0.3176365108323903
