[0.27483969606370307, 0.9322942163708238, 0.12133354623659443, 0.48469497672147965, 0.3956238058475007, 0.5225396474232754, 0.8853605810174248, 0.4410159986351436, 0.30745258449998947, 0.9877079107168246, 0.27483969606370307, 0.9322942163708238, 0.12133354623659443, 0.48469497672147965, 0.3956238058475007, 0.5225396474232754, 0.8853605810174248, 0.4410159986351436, 0.30745258449998947, 0.9877079107168246]	[0.6557593330037055]
[0.19478573269955557, 0.09286954662631786, 0.7014322811816187, 0.334498889474218, 0.09892898023630092, 0.6540954707497111, 0.8604615530958016, 0.6483475057436291, 0.5725512142847673, 0.8749667520711895]	[1.058516492260737]
[0.4089769687416628, 0.11530652599277291, 0.7731588298165833, 0.29510644508302086, 0.9896014964696631, 0.5185865634404511, 0.19584890947193867, 0.5384279202624986, 0.40838759966942106, 0.8257066146243277]	[1.113842409765929]
[0.3783112339229807, 0.6956323559031585, 0.18821436023837712, 0.022699736786391145, 0.14558488436667583, 0.529039129934777, 0.8870854470073969, 0.6587806678673889, 0.49569745589710734, 0.04677782421031773]	[0.7327269331844155]
[0.31316130133871367, 0.668714682883117, 0.7229356161057156, 0.574022871406433, 0.7785232633355038, 0.8157572042631602, 0.2135011627505521, 0.965309168524934, 0.7327372363313924, 0.5890976426124446]	[1.271976018661225]
[0.12632834318696562, 0.5907512103224545, 0.15043927889820452, 0.5517267673084131, 0.4845301947526759, 0.48981675618713727, 0.30161156846724035, 0.4831799063003549, 0.1509990960569184, 0.5801962679849553]	[1.025802053535311]
[0.7709018008461188, 0.6660041716532432, 0.2782278102056652, 0.30638764851866784, 0.16361120569849108, 0.7394185031221407, 0.0347428748824421, 0.03965152918542303, 0.5125292634849891, 0.2099436220979919]	[1.0571687685995503]
[0.6390010659851431, 0.3398061182016746, 0.41730020057543205, 0.6073197649033314, 0.3916946371087532, 0.20869495784130887, 0.6500130128095917, 0.313268388673562, 0.24517135863952322, 0.13775696332969845]	[0.6842127615706572]
[0.409994464518567, 0.3112869591252052, 0.828676033215766, 0.14600911795695848, 0.411576009903595, 0.15421762278704043, 0.8834500890248334, 0.19164956513069908, 0.1297976030719883, 0.27607267568926996]	[0.7888509732032937]
[0.46900632219592453, 0.964483075692366, 0.6740319090584236, 0.8627175287004469, 0.11954132489101765, 0.7316405050680843, 0.8682346847605026, 0.3041983513231107, 0.7520386138879581, 0.7498935014912022]	[0.9372213714828921]
[0.33346775983592825, 0.9872577516147714, 0.6116872907505899, 0.3046508822923891, 0.7297966388681724, 0.6681809626353358, 0.4461260979821756, 0.3993181924756123, 0.829143147714596, 0.8327725087669305]	[1.0192637379606373]
[0.7321377359416442, 0.53564869138858, 0.41130694719996996, 0.5909959622119272, 0.48004520264512185, 0.07254917797247762, 0.6067310240822473, 0.05186599898371003, 0.4009522857240615, 0.6132542951192609]	[0.7141536833746135]
[0.32125849708601095, 0.7595233672571166, 0.3932475681653016, 0.056744850700216065, 0.8126984528140926, 0.6785826839238264, 0.3843032828784778, 0.38058582584761247, 0.6809810446677005, 0.15159394035036777]	[0.6946257654460896]
[0.7139528494802042, 0.5427404567051592, 0.30889041156491615, 0.3091210026802895, 0.9910846299079724, 0.32183028082882703, 0.18236415941130635, 0.9815285353504211, 0.46774447111191997, 0.5030193377802863]	[1.1627737891009542]
[0.11728627335332342, 0.21717454371919553, 0.6948208768014437, 0.2229750257370129, 0.73991436127194, 0.9571434243481023, 0.16721208050516767, 0.09393438270293164, 0.5512003671263277, 0.9833178849480243]	[0.8968410064716725]
[0.5105881048154336, 0.4798845367865354, 0.3921543354058178, 0.6767726396785636, 0.6788618262881917, 0.7340367946154394, 0.9337312807172047, 0.190823102715041, 0.7788659151255172, 0.8529165987372274]	[0.9686801950150576]
[0.9810746762954665, 0.9272357575513037, 0.06446310804132915, 0.6277227473267021, 0.8043795654025176, 0.887962611293647, 0.42663270356964456, 0.961101605378755, 0.13287830617928298, 0.018279699820224038]	[1.5421858167917732]
[0.43335102624811517, 0.11934868488607142, 0.8240206221638566, 0.10140405841513667, 0.9450554522587564, 0.23437139394309636, 0.4943798246774358, 0.5305061084733885, 0.6902280046140766, 0.7371357751011463]	[1.043638910262552]
[0.6490389753451887, 0.09129118113865509, 0.024232110447283906, 0.23642969216643073, 0.7219102222383851, 0.4345167177196282, 0.6199327641342792, 0.8715721650820216, 0.7604558167128778, 0.9451958710508999]	[1.5602597444083253]
[0.22039850379666281, 0.8896689228376702, 0.21801168415440397, 0.4735261956130582, 0.3522963298458148, 0.5287509419047038, 0.6959667869794116, 0.4470916147523466, 0.23083977551156587, 0.35056117592262115]	[0.8825796367812662]
[0.7931880762437662, 0.7854635128187198, 0.3402463848194671, 0.8839663784856302, 0.009230440593062661, 0.16406849841630633, 0.5000465880832671, 0.24083276913892593, 0.3686138614416071, 0.9724929302795208]	[1.01287109628903]
[0.35598403863706596, 0.9981403904612424, 0.040974776841645744, 0.5107906594234554, 0.23705452749479428, 0.8696805528104563, 0.9204516567970837, 0.5428861563191383, 0.772940862142083, 0.2281064838053768]	[1.0434809720654907]
[0.48736687756937047, 0.09124377427497332, 0.9605703207332983, 0.6894722711475606, 0.2156179617977627, 0.875716930410261, 0.2359042329403387, 0.7756680211389978, 0.12744457665703146, 0.019297169395253944]	[1.3146938255976934]
[0.28619890431712225, 0.6302456782841018, 0.04418306229905555, 0.14715632502440934, 0.39196202273365444, 0.5815605696842752, 0.6006351681265837, 0.4438289594064526, 0.6375053723782548, 0.11462296599024946]	[0.18342075146946377]
[0.1134926093523303, 0.5174358866048443, 0.6947563333523421, 0.08983881043736563, 0.20860743664293857, 0.28158494276327006, 0.83111922563564, 0.11876855233579986, 0.05381486555330939, 0.3899671963307293]	[0.9983028778795046]
[0.7866064551863604, 0.772506464391285, 0.5481394185864427, 0.519119912203168, 0.18793694095974045, 0.18209610176866975, 0.6444977194122944, 0.6093698903395687, 0.48855329719190443, 0.5833257990069406]	[0.5897932552686583]
[0.1945224776774389, 0.19252920272407448, 0.1509335089816638, 0.5082083617788045, 0.5896225168052119, 0.20574699819382136, 0.3133902914053984, 0.32311652603570185, 0.2369233626988425, 0.09555922418464513]	[1.08737553095993]
[0.8762523444564959, 0.7547883973471321, 0.5289626370365221, 0.37198224624853427, 0.2105136331862063, 0.11366869418607717, 0.01253048168365567, 0.8914645201851183, 0.4015494096783925, 0.10697601217290575]	[0.876390762237678]
[0.5020423770623681, 0.05283384260141566, 0.1995817746736398, 0.1783549954331528, 0.9497672782951936, 0.2846357353752351, 0.43266967485524577, 0.2842367622769679, 0.728328352504277, 0.2707022704133216]	[0.7563630414813254]
[0.41370524939990583, 0.04557025989960406, 0.04251824914144808, 0.3082730887154336, 0.8120920299059834, 0.23192229321013724, 0.7323814374911858, 0.54954144160693, 0.6017703333930007, 0.9106188499044537]	[1.1032156317567536]
[0.5926444278804193, 0.9243955048629378, 0.7942177595947731, 0.7904318079239205, 0.23032297230079024, 0.7216039478577869, 0.9672034044447977, 0.5940794335074854, 0.6851736786798235, 0.33755200538309604]	[0.9837134103676085]
[0.9992980510286305, 0.08175437148359921, 0.02104642305252702, 0.867138389026683, 0.7146456278252171, 0.17211820075385242, 0.86251691868671, 0.36705307285548416, 0.8185680301135738, 0.03676232946429314]	[2.055083301468373]
[0.6847202312021983, 0.6014720764642163, 0.5603411924348788, 0.012196699417870382, 0.9356709733670798, 0.12114874902588668, 0.29784581975742574, 0.5572629648114722, 0.0944426767384986, 0.2918451587871006]	[0.9226938585765266]
[0.3114586422754143, 0.8822190899107779, 0.3802987178819225, 0.42310708786537965, 0.37521838200471214, 0.23860582345981174, 0.8629782223530496, 0.732656763091159, 0.28004908474309287, 0.001386995029074356]	[0.7792310688296809]
[0.11272156189656568, 0.4352684591872019, 0.6981413444720991, 0.7164221748999146, 0.45366780168848, 0.3093619754207332, 0.16051496742393145, 0.6490349844305583, 0.5043637964233139, 0.7631249048956981]	[1.314376123522212]
[0.04842109420399454, 0.7123556172911086, 0.6538256922835306, 0.4081509332675268, 0.3203993160215367, 0.9582331182874255, 0.23954105468007558, 0.20309178522578908, 0.2803518414888424, 0.3797338068009686]	[0.8882099733232043]
[0.7937945366920034, 0.26642234849303115, 0.3902779607165967, 0.408754034583821, 0.12521834211461458, 0.775683416526267, 0.9094699044894128, 0.6433139319062894, 0.21806478826832443, 0.4239677631965909]	[1.0471568299158298]
