[0.013292157474069019, 46.586437906365056, 257.6629219106649]
[0.02268015778681845, nan, 394.60285539351753]
[0.021034379696299142, nan, 181521887.1523947]
[0.024804320136059068, nan, 11785292289.786001]
[nan, nan, nan]
[nan, nan, nan]
[0.01671979898116742, nan, 123265913.70710973]
[0.01103665017749013, nan, 218128528.13294291]
[0.0063479764058195064, nan, 173104573.31050673]
[0.01797555270903175, nan, 128090183.30748498]
[0.012040622884626144, nan, 232432864.0288334]
[0.01175239013423492, nan, 161842909.70316842]
[nan, nan, nan]
[0.011961323266051762, nan, 4187661755.3140697]
[nan, nan, nan]
[0.012436840566536857, nan, 172083187.70124736]
[0.007687799634867296, nan, 1292190847.7925365]
[0.01829781268466689, nan, 78334062.89754784]
[0.014330109613271873, nan, 275209260.52420187]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[0.017013565638300848, nan, 143757123.10154718]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[0.019204152776068573, nan, 0.1087652169799791]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
