[0.014149888331709978, 19.261121193727092, 240.73997747022514]
[0.012341811986940784, nan, 1159.3465941508823]
[nan, nan, nan]
[0.009941206117921765, nan, 195485916.92601305]
[0.017668971988822432, nan, 176796996.43564686]
[0.005719445043906163, nan, 212.18959386702966]
[0.008204651208636057, nan, 133.74131052864115]
[0.0077685656115685075, nan, 79042162.53055799]
[0.008218429087947699, nan, 65.33404130132527]
[0.01799362803803581, nan, 58.01871033263046]
[0.023857326036390625, nan, 68.76851502584442]
[0.01234179347739956, nan, 44.452366068919815]
[0.01819910930583302, nan, 47.64262369744118]
[0.02136652782233464, nan, 19.456493168342096]
[nan, nan, nan]
[0.016025317187102883, nan, 18.64290529670456]
[0.014174839587796528, nan, 36.16088641931401]
[nan, nan, nan]
[0.01862500953694825, nan, 35.90658391529049]
[nan, nan, nan]
[0.0056921795399026195, nan, 32.288677230689096]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[0.01678125022759082, nan, 142100173.0337456]
[0.011508339502146622, nan, 17.51268220036708]
[0.0014840422160415582, nan, 28.725179522678975]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[0.017889423781432212, nan, 5.244943441763167]
[0.006639640620964731, nan, 7.071227920086487]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[0.030567523244546906, nan, 8.36057684758498]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[0.0787107443444178, nan, 33.63662887696494]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[0.008550621027317445, nan, 13.87609221545995]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[0.036506247884540606, nan, 14.52186242603122]
[nan, nan, nan]
[nan, nan, nan]
[0.04304877679109733, nan, 12.75096560320551]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
[nan, nan, nan]
