[0.07468760220974835, 0.45595097462500256, 0.024537042141648202, 0.10206226614956748, 0.4815740338465273, 0.6409266379236523, 0.3194009309653266, 0.22839012981382434, 0.06432682143833135, 0.2739298292565908, 0.014942601661947386, 0.9970984936840493, 0.07468760220974835, 0.45595097462500256, 0.024537042141648202, 0.10206226614956748, 0.4815740338465273, 0.6409266379236523, 0.3194009309653266, 0.22839012981382434, 0.06432682143833135, 0.2739298292565908, 0.014942601661947386, 0.9970984936840493]	[370.94131339762504]
[0.8321094400819401, 0.794765142098062, 0.7393897366263711, 0.2900234096476886, 0.6438109140555096, 0.1996073555836082, 0.4810396478987071, 0.955777169923384, 0.40921158513132805, 0.8809573346372553, 0.7902179412754057, 0.9159589866995435]	[371.59677805718945]
[0.315737631069438, 0.652713231920997, 0.5980970715991564, 0.9224198686374565, 0.5599008901478751, 0.7773736643198749, 0.7084551657545888, 0.6301569278305555, 0.7796073680724762, 0.6079701255134473, 0.11000160609473231, 0.29489736829499447]	[371.0345354189133]
[0.5194224622971516, 0.5759873877931901, 0.6938204027762741, 0.45719705231468644, 0.45609222084000545, 0.9847651307439516, 0.5493448054856203, 0.41391042347573825, 0.9100072431963776, 0.8398039373371854, 0.22708433009944917, 0.0902627584237321]	[371.5086844894601]
[0.07791620177318126, 0.5926545626500699, 0.07028355461146263, 0.946588445108752, 0.42153535772786044, 0.23521236775192467, 0.34125466237754354, 0.40028375782839076, 0.665420445912062, 0.05176667566052595, 0.3732537861988292, 0.7008040088891095]	[371.50007482976827]
[0.9600888866113326, 0.4813140818100772, 0.7881588771744087, 0.0388032144670053, 0.4590647965525694, 0.9389033300299674, 0.8338701473933952, 0.18148456940850544, 0.40541879774467615, 0.16780223066984212, 0.04216757518528502, 0.6304106091542411]	[370.8930233556148]
[0.5129471502011778, 0.31592442355644934, 0.4986594794054572, 0.2311316025207496, 0.16875616351502865, 0.4723582033074214, 0.4771428394788517, 0.5643977735827477, 0.1742240171516517, 0.42327344169975967, 0.8128565454591914, 0.33656452190784625]	[370.71055395362663]
[0.2773056634469907, 0.5644132675857529, 0.8648146742303348, 0.3411533860127204, 0.34524036241070966, 0.022091690884950332, 0.6403225149838722, 0.23526302146736477, 0.8204210126817841, 0.6687645143827408, 0.17501768918378757, 0.42190305789943783]	[372.51272123560574]
[0.6353479297775395, 0.35686133971216616, 0.4100552961468328, 0.45939860973582813, 0.9210899569523723, 0.9709731931817991, 0.15643858576498293, 0.4509601300339292, 0.49786799087604117, 0.5286311042548709, 0.8534060518635441, 0.6145971306242924]	[371.049440840458]
[0.1982022799516706, 0.357349605337529, 0.6625298811337552, 0.17036545411385484, 0.9919921520812239, 0.7630893562126716, 0.9684717092180806, 0.3577146468405932, 0.4478418980478538, 0.6898044282753427, 0.010570698827062075, 0.9187699796957514]	[371.138208940527]
[0.8558162753106316, 0.9313201870310321, 0.8307460877212806, 0.10849865536714665, 0.7864223300926328, 0.7558020097020469, 0.6392831974941151, 0.3884544831202116, 0.4251198583473682, 0.006035145738333192, 0.5015142270571995, 0.8829158935532713]	[368.7283712553448]
[0.04778041190443982, 0.8544617518437025, 0.2789250530964925, 0.8012195972861097, 0.44664053133058224, 0.2214358082025425, 0.2901324304737145, 0.1723648260703653, 0.013429571614089753, 0.5965907632424011, 0.9909151262339541, 0.7020572551266602]	[372.019442693123]
[0.6482135522120372, 0.8217406732253442, 0.548432195744183, 0.9499388593245662, 0.6272557364375798, 0.22380048973112165, 0.9485628789987475, 0.2853550234367349, 0.006161461343520025, 0.5197225730999445, 0.32923644288260734, 0.7297555198524227]	[371.0570681593577]
[0.8541190736162919, 0.8961923117722964, 0.19623749123560297, 0.9885603838034451, 0.2125519461284915, 0.24437281805086453, 0.7090921626677108, 0.01658895048829756, 0.3623358840619141, 0.501744549222071, 0.8922620188265679, 0.13833573338299854]	[372.09827969787756]
[0.9786691554520717, 0.35066067226917974, 0.6383420543903878, 0.006227799013331481, 0.4941296648645903, 0.9389082646698405, 0.22432395451516973, 0.7655697593842085, 0.6918459293830737, 0.10324663395746503, 0.34671285466825685, 0.8548789819912631]	[369.6065109264403]
[0.5898624659616439, 0.3038502412225458, 0.28097974600841236, 0.1271237228043568, 0.27119061990287885, 0.11398489560725533, 0.8635263392761112, 0.20145832669763342, 0.7944152073222593, 0.6549358562069807, 0.8808631930216865, 0.6329515230442586]	[372.24210127535605]
[0.832360595798612, 0.2619161150939535, 0.6980943562809959, 0.7037769854607752, 0.7317254571823651, 0.06850265978377756, 0.9314366321542173, 0.4759986714679124, 0.9696643973131379, 0.2289071375613173, 0.7315704944382945, 0.3176229259527811]	[371.9549285993948]
[0.7729430475230598, 0.9274013048952959, 0.7272178493257837, 0.47173596790914374, 0.5647954212425594, 0.9922294548304624, 0.7697882384582666, 0.4177167995845522, 0.26376334708595295, 0.24586487672292767, 0.9711899305132776, 0.7083090204894104]	[370.02303898115986]
[0.4209183281439751, 0.23820765494316032, 0.2567354250364743, 0.07055006205558734, 0.2188177478844603, 0.38915994867193493, 0.22440745794269235, 0.5680951622075971, 0.05095578240140419, 0.09882574932213017, 0.36120968693481215, 0.965090354091586]	[369.37830217812564]
[0.8563265531086248, 0.7194094283633307, 0.748673970713196, 0.6266851455535671, 0.43223486307553627, 0.6815140140630292, 0.5093786895553988, 0.15147044587811942, 0.8852868365025371, 0.6155293775888623, 0.6716710999038101, 0.311401628402187]	[372.23988194376227]
[0.40948448041968477, 0.1759483882015287, 0.1876661849804211, 0.027784913334088945, 0.12826047901151527, 0.5761249221389508, 0.9361168283033057, 0.12125511436876402, 0.06514569149427207, 0.34948291474138293, 0.7159371464266588, 0.7056321501582258]	[371.03866370674626]
[0.15807803117838448, 0.9792821921624307, 0.9366775047641742, 0.8725210855632931, 0.7381862548981755, 0.7550594274941297, 0.83705041635923, 0.7552938210528924, 0.5529536605220673, 0.6054680637366723, 0.7202778035334401, 0.3967214048039308]	[370.4831292516923]
[0.9860751025151705, 0.9468164232622177, 0.05513306747757796, 0.8557271410811631, 0.10679837187016827, 0.22235922566263533, 0.6426152637663697, 0.3694673444826212, 0.8334340498911146, 0.5226827120171229, 0.35516740032397254, 0.6090596336869255]	[372.18967216875996]
[0.3835980394561851, 0.7676010271704821, 0.9492090094236537, 0.912794773664287, 0.35900824893884564, 0.8759661932455451, 0.24816570012765993, 0.3603339438483202, 0.3109244891665104, 0.7310309381108718, 0.8719105370469649, 0.8845229774338117]	[371.2232372151929]
[0.429978688704061, 0.9435447885880782, 0.10791643782125049, 0.5544432621438029, 0.5700620724379953, 0.6557080668217885, 0.4609447271791741, 0.3261757422573751, 0.80252568428529, 0.496705540482518, 0.2747114185922346, 0.817547934194046]	[371.8727498797396]
[0.5354832987228362, 0.37442868159305254, 0.9830798297054343, 0.9409657834369308, 0.9878400830142764, 0.8129592504977498, 0.32249691065358577, 0.007836084778981123, 0.07547983447955664, 0.8955539302171505, 0.33195510894044955, 0.8740784130767277]	[372.12806194561927]
[0.31874282420851796, 0.7814222700974282, 0.09400863866005238, 0.16783499460569573, 0.002670240124631129, 0.5910328620362405, 0.19304472929613792, 0.5121461988558266, 0.4117445146119445, 0.8121039096329992, 0.05916334741117257, 0.8843808560892912]	[371.4819122385931]
[0.8478276192713123, 0.7011680151777435, 0.26462901381151305, 0.7342261662411019, 0.7734977332249031, 0.38884022959030196, 0.48465754649982695, 0.05897730392665401, 0.9488745754895439, 0.16239536718602965, 0.010622190759285277, 0.14329979403145987]	[372.28759733807107]
[0.2648247935347995, 0.8885343269820992, 0.6231549915359338, 0.6970507282339045, 0.48528060517650307, 0.6804659902702815, 0.11085389182178285, 0.2634147395815497, 0.6467666450318647, 0.7580169935341661, 0.8869227079282743, 0.30342177894674194]	[372.2649410544631]
[0.6570337663659767, 0.794964830816203, 0.13722294690546943, 0.17541593656407173, 0.8415671293347495, 0.5409862184288177, 0.6447520094518476, 0.4717805304442264, 0.25257088534382954, 0.7005511671479203, 0.13531380727059406, 0.4067012343035983]	[371.0559775570498]
[0.19696522990356757, 0.18878814723922954, 0.6846443971055969, 0.5437937412223446, 0.6068164575547739, 0.1482022286061384, 0.5554439598571737, 0.18573428510861312, 0.22742014588395953, 0.5805550944040596, 0.5335273945434577, 0.39534876615248027]	[372.05785820328595]
[0.6546925134143089, 0.09864600075894192, 0.9386765120861998, 0.9027813085014679, 0.7326030723406896, 0.7525126033952981, 0.5767602050597869, 0.7287412954934087, 0.9867096936288103, 0.47045845045494294, 0.7570602196168449, 0.8014965633330683]	[371.08932355992056]
[0.3431437241799442, 0.6385594576447852, 0.33342141849620366, 0.25025023517381084, 0.2823495725149354, 0.423407400166683, 0.7757534210302268, 0.8290051511637067, 0.02080393305389039, 0.10705800306515534, 0.5809827052767368, 0.37146704349027004]	[367.8815010602511]
[0.19574194790206867, 0.2750079025665778, 0.5421131601191602, 0.2349472896942737, 0.15982338583237599, 0.5191980680062295, 0.9527187620599016, 0.8235045094615141, 0.5195070584353386, 0.7087753032640705, 0.8218717876038889, 0.6635035939826806]	[370.78448311156495]
[0.1206384569784088, 0.8441313916880606, 0.06581114743510807, 0.9805430037790441, 0.872044731393518, 0.38229225727789107, 0.45359710902187145, 0.508803454192344, 0.4614466336060222, 0.2635869348157359, 0.3786830416965463, 0.019175484521435027]	[371.37284626067674]
[0.49130949020678316, 0.6348092768201091, 0.7246881679734073, 0.811099743634483, 0.49864499123949546, 0.06266170751623013, 0.6806732375579739, 0.8778076016838126, 0.019828967955599297, 0.4184964534146557, 0.856773752588837, 0.7663817328452508]	[370.9697834170129]
[0.4430703334370927, 0.9572990196143853, 0.4466472035442359, 0.022012776118830235, 0.7355339272609681, 0.6427946661172996, 0.6205606742214849, 0.4644300734236211, 0.7961325212016688, 0.9170039483538416, 0.2850276283175641, 0.43688448718824635]	[371.6763059821345]
[0.13077912540568382, 0.8293509039762867, 0.07864678383744406, 0.4794442845901945, 0.04171774767423386, 0.792981157713415, 0.7176656524467483, 0.1180451777610304, 0.24986389487412897, 0.16923910957896693, 0.6599732983545593, 0.05862430645835037]	[371.0460160698668]
[0.32409513552998404, 0.8562757388329298, 0.47543392546875407, 0.35001249463089246, 0.3137133721661398, 0.12047571940546342, 0.006136523542000116, 0.15120926115273559, 0.22323332879619662, 0.6392933483537048, 0.15330522911404176, 0.8674300120706314]	[373.13047217998746]
[0.4976145798119411, 0.31022504212377766, 0.9889039705673982, 0.7006348375935877, 0.9394172651374235, 0.34433198742017757, 0.28336893460262635, 0.9776749469646016, 0.6666523231079817, 0.3627799614118117, 0.7727272125937968, 0.19060421239531622]	[371.304253479906]
[0.9839431048499857, 0.8591965353801011, 0.9655095427614443, 0.7471021471228158, 0.10271559256175467, 0.8221416984204352, 0.7025092394860066, 0.21850585144469936, 0.7588205402086936, 0.9797597061750764, 0.8724879743238417, 0.8117724180590942]	[371.89370835696025]
[0.1721446714928525, 0.5496500367953467, 0.19889417578478774, 0.11422456872880948, 0.6950442173292946, 0.7114881492279146, 0.02876744191068492, 0.34077830663024433, 0.7426983095518652, 0.5878942243012838, 0.37274253795512, 0.42395254024735485]	[372.1394402336087]
[0.31176010768746776, 0.07859690737892555, 0.40730560237704694, 0.9079021672789184, 0.3361498734279237, 0.9643935630534411, 0.07800348318331352, 0.17289793501213346, 0.0013125536252620584, 0.03471423852638855, 0.5971522744048345, 0.8508358323718053]	[368.8969847625588]
[0.8017081272548043, 0.9969939122828214, 0.36002316953699054, 0.9125347317901681, 0.06433729913114439, 0.3230006304202735, 0.17800633283702638, 0.450657735462172, 0.37504139541317005, 0.9315167018748951, 0.5573469767055195, 0.18103133754515877]	[372.1449417145577]
[0.6264850271221224, 0.39695420269203163, 0.21398435021161477, 0.7806317866292839, 0.5571225893093338, 0.7312469210681771, 0.29576643238747213, 0.0889448910627515, 0.28146617079172975, 0.2846091878089637, 0.7102808226823586, 0.11216354248917171]	[371.84955873251874]
[0.28530073958884816, 0.26975613418599675, 0.027992643627422598, 0.42254234620177, 0.7890762093863363, 0.12100717590686094, 0.5587345724022394, 0.6574249315351199, 0.47485356528907186, 0.4931672515001272, 0.19917315837580674, 0.49077777683104706]	[371.9248209555354]
[0.42259486626548626, 0.12074242949678249, 0.6957985323170625, 0.4559965002263343, 0.5846368256960445, 0.5841839998858341, 0.272181103124823, 0.5566546129236686, 0.6915049715963499, 0.3911441712654665, 0.7958920054701004, 0.5660324192547562]	[371.4899268662066]
